year,code,amount,name,topname,depname,depcat,cat,ref
2018,862.66c.66cf32.13,1098455000,国立国会図書館(科学技術振興費),国会,国立国会図書館,科学技術振興費,文教及び科学振興費,科学技術関係資料費100.0%
2018,862.66c.4c8584.95,4887396000,国立国会図書館施設費,国会,国立国会図書館,その他の事項経費,その他の事項経費,施設整備費98.7% 施設施工庁費1.3% 施設施工旅費0.0%
2018,862.4fa.4faf36.95,127666000,裁判官訴追委員会,国会,裁判官訴追委員会,その他の事項経費,その他の事項経費,職員基本給55.3% 職員諸手当27.7% 非常勤職員手当6.6% 庁費3.7% 超過勤務手当3.5% 児童手当0.8% 職務雑費0.7% 委員旅費0.7% 職員旅費0.7% 証人等旅費0.3% 諸謝金0.1%
2018,862.8af.8af090.95,108906000,裁判官弾劾裁判所,国会,裁判官弾劾裁判所,その他の事項経費,その他の事項経費,職員基本給58.3% 職員諸手当32.5% 庁費4.7% 超過勤務手当2.7% 職務雑費0.8% 職員旅費0.4% 委員旅費0.3% 諸謝金0.1% 児童手当0.1% 証人等旅費0.0% 自動車重量税0.0%
2018,ddb.ddb.27400c.95,78023046000,最高裁判所,裁判所,裁判所,その他の事項経費,その他の事項経費,国家公務員共済組合負担金42.1% 退職手当23.5% 基礎年金等国家公務員共済組合負担金9.7% 職員基本給6.8% 修習給付金4.3% 職員諸手当3.5% 庁費1.5% 各所修繕1.3% 修習資金貸与金1.3% 超過勤務手当0.9% 職員旅費0.9% 赴任旅費0.7% 情報処理業務庁費0.6% 裁判資料整備費0.6% 研修費0.5% 休職者給与0.5% 諸謝金0.3% 国有資産所在市町村交付金0.2% 司法修習生旅費0.2% 司法修習生研修委託費0.1% 公務災害補償費0.1% 外国留学旅費0.1% 児童手当0.1% 国会図書館支部庁費0.1% 委員手当0.0% 委員等旅費0.0% 育児休業手当金国家公務員共済組合負担金0.0% 非常勤職員手当0.0% 裁判官等法服費0.0% 賠償償還及払戻金0.0% 外国人招へい旅費0.0% 交際費0.0% 短時間勤務職員給与0.0% 招へい外国人滞在費0.0% 自動車重量税0.0% 国際裁判官連合分担金0.0% 証人等旅費0.0%
2018,ddb.ddb.0812f9.95,207629578000,下級裁判所,裁判所,裁判所,その他の事項経費,その他の事項経費,職員基本給61.2% 職員諸手当30.2% 委員手当3.4% 庁費2.0% 超過勤務手当1.7% 児童手当0.5% 法廷等器具整備費0.5% 委員等旅費0.2% 職員旅費0.1% 公共施設等維持管理運営費0.1% 情報処理業務庁費0.1% 非常勤職員手当0.1% 諸謝金0.0% 土地建物借料0.0% 短時間勤務職員給与0.0% 自動車重量税0.0% 交際費0.0% 国有財産管理処分庁費0.0%
2018,ddb.ddb.ab1f6f.95,314120000,検察審査費,裁判所,裁判所,その他の事項経費,その他の事項経費,検察審査員旅費80.4% 庁費18.2% 委員手当1.2% 職員旅費0.2% 委員等旅費0.0% 証人等旅費0.0%
2018,ddb.ddb.108d02.95,19060603000,裁判費,裁判所,裁判所,その他の事項経費,その他の事項経費,裁判庁費71.4% 諸謝金10.7% 委員等旅費8.3% 特別送達料3.1% 刑事補償金1.8% 賠償償還及払戻金1.6% 裁判旅費1.4% 証人等旅費0.7% 少年補導委託費0.7% 執行官旅費0.2% 少年補償金0.1% 保証金0.1% 身柄拘束者食糧費0.0%
2018,ddb.ddb.b0eab9.95,16189091000,裁判所施設費,裁判所,裁判所,その他の事項経費,その他の事項経費,施設整備費92.6% 不動産購入費3.7% 施設施工庁費3.2% 施設施工旅費0.5%
2018,ddb.ddb.2ba434.95,8000000,裁判所予備経費,裁判所,裁判所,その他の事項経費,その他の事項経費,(裁判所予備経費)100.0%
2018,35c.35c.35c163.95,17311608000,会計検査院,会計検査院,会計検査院,その他の事項経費,その他の事項経費,職員基本給36.1% 職員諸手当19.0% 国家公務員共済組合負担金9.8% 退職手当8.9% 超過勤務手当5.6% 会計検査情報処理業務庁費5.1% 検査旅費2.8% 公共施設等維持管理運営費2.8% 基礎年金等国家公務員共済組合負担金2.3% 会計検査活動費1.4% 庁費1.3% 電子計算機等借料1.2% 短時間勤務職員給与0.9% 官民区分所有施設維持管理運営費0.8% 研修所庁費0.6% 職員旅費0.3% 児童手当0.3% 各所修繕0.1% 公務災害補償費0.1% 休職者給与0.1% 非常勤職員手当0.1% 赴任旅費0.1% 外国人招へい旅費0.1% 諸謝金0.0% 最高会計検査機関国際組織拠出金0.0% 外国留学旅費0.0% 委員等旅費0.0% 最高会計検査機関国際組織分担金0.0% 委員手当0.0% 国会図書館支部庁費0.0% 招へい外国人滞在費0.0% 育児休業手当金国家公務員共済組合負担金0.0% 通信専用料0.0% 交際費0.0% 国有資産所在市町村交付金0.0% 国際機関等派遣職員給与0.0% 自動車重量税0.0% 賠償償還及払戻金0.0%
2018,35c.35c.54148f.95,82818000,会計検査院施設費,会計検査院,会計検査院,その他の事項経費,その他の事項経費,施設整備費91.7% 施設施工庁費6.0% 施設施工旅費2.3%
2018,fe6.f96.acd523.95,36565546000,内閣官房共通費,内閣,内閣官房,その他の事項経費,その他の事項経費,情報処理業務庁費24.7% 職員基本給17.4% 職員諸手当9.3% 庁費5.8% 総理大臣官邸業務庁費5.4% 国家公務員共済組合負担金4.9% 諸謝金4.2% 報償費4.0% 退職手当2.9% 超過勤務手当2.8% 拉致問題対策情報収集等活動費2.5% 非常勤職員手当2.3% 情報調査委託費2.1% 職員旅費1.9% 重要政策基礎調査委託費1.7% 拉致問題対策庁費1.5% サイバーセキュリティ施策評価事務委託費1.3% 国際テロ情報収集等活動費1.1% 基礎年金等国家公務員共済組合負担金1.1% 土地建物借料0.9% 電子計算機等借料0.6% 委員等旅費0.5% 短時間勤務職員給与0.4% 国家安全保障政策活動費0.3% 健康・医療戦略推進調査委託費0.3% 児童手当0.2% 各所修繕0.1% 委員手当0.0% 交際費0.0% 休職者給与0.0% 赴任旅費0.0% 外国人招へい旅費0.0% 外国留学旅費0.0% 自動車重量税0.0% 賠償償還及払戻金0.0% 社会保障・税番号制度システム開発等委託費0.0% 育児休業手当金国家公務員共済組合負担金0.0%
2018,fe6.f96.9155ae.95,1483004000,内閣官房施設費,内閣,内閣官房,その他の事項経費,その他の事項経費,施設整備費95.5% 施設施工庁費4.5% 施設施工旅費0.1%
2018,fe6.f96.acbaa6.95,76292788000,情報収集衛星業務費,内閣,内閣官房,その他の事項経費,その他の事項経費,情報収集衛星システム開発等委託費78.9% 情報収集衛星業務庁費18.5% 通信専用料2.3% 諸謝金0.2% 職員旅費0.1% 土地建物借料0.0% 各所修繕0.0% 委員等旅費0.0% 自動車重量税0.0%
2018,fe6.f96.e470c5.95,2443687000,情報収集衛星施設費,内閣,内閣官房,その他の事項経費,その他の事項経費,施設整備費96.6% 施設施工庁費3.2% 施設施工旅費0.1%
2018,fe6.5cf.5cf8a2.95,1063619000,内閣法制局,内閣,内閣法制局,その他の事項経費,その他の事項経費,職員基本給44.1% 職員諸手当25.0% 情報処理業務庁費12.1% 庁費10.8% 超過勤務手当6.9% 児童手当0.5% 各所修繕0.3% 諸謝金0.2% 国会図書館支部庁費0.1% 職員旅費0.1% 交際費0.0% 自動車重量税0.0%
2018,fe6.69d.69d8fa.95,12000556000,人事院,内閣,人事院,その他の事項経費,その他の事項経費,情報処理業務庁費28.3% 職員基本給26.7% 職員諸手当14.6% 国家公務員共済組合負担金7.4% 退職手当5.5% 庁費4.0% 任用試験費3.0% 超過勤務手当2.9% 基礎年金等国家公務員共済組合負担金1.7% 研修所庁費1.3% 職員旅費1.2% 外国留学旅費1.1% 諸謝金0.7% 短時間勤務職員給与0.6% 各所修繕0.2% 児童手当0.2% 休職者給与0.1% 赴任旅費0.1% 国有資産所在市町村交付金0.1% 通信専用料0.1% 講師等旅費0.1% 非常勤職員手当0.0% 外国人招へい旅費0.0% 委員手当0.0% 国会図書館支部庁費0.0% 招へい外国人滞在費0.0% 交際費0.0% 公務災害補償費0.0% 自動車重量税0.0% 証人等旅費0.0% 国際人事管理機関連合会分担金0.0% 賠償償還及払戻金0.0% 国際機関等派遣職員給与0.0% 施設整備費0.0% 育児休業手当金国家公務員共済組合負担金0.0%
2018,281.8e3.3ff064.95,41291113000,内閣本府共通費,内閣府,内閣本府,その他の事項経費,その他の事項経費,社会保障・税番号制度システム開発等委託費33.5% 職員基本給15.2% 国家公務員共済組合負担金8.8% 情報処理業務庁費8.3% 職員諸手当8.1% 庁費6.4% 退職手当5.0% 公共施設等維持管理運営費2.4% 超過勤務手当2.3% 基礎年金等国家公務員共済組合負担金2.2% 非常勤職員手当1.5% 土地建物借料1.0% 諸謝金0.8% 拉致被害者等給付金及滞在援助金0.6% 職員旅費0.5% 消費税転嫁等対策業務庁費0.5% 委員手当0.5% 短時間勤務職員給与0.5% 委員等旅費0.4% 休職者給与0.3% 拉致被害者等生活相談等事務委託費0.2% 各所修繕0.2% 児童手当0.1% 政府開発援助世界保健機関拠出金0.1% 国有資産所在市町村交付金0.1% 赴任旅費0.1% 消費者政策業務庁費0.1% 公務災害補償費0.1% 外国留学旅費0.1% 国際機関等派遣職員給与0.1% 褒賞金0.0% 交際費0.0% 外国人招へい旅費0.0% 国会図書館支部庁費0.0% みどりの学術賞賞金0.0% 賠償償還及払戻金0.0% 自動車重量税0.0% 災害検査旅費0.0%
2018,281.8e3.fb6cdf.95,3953081000,内閣本府施設費,内閣府,内閣本府,その他の事項経費,その他の事項経費,施設整備費89.2% 施設施工庁費10.7% 施設施工旅費0.1%
2018,281.8e3.55f6a8.95,20519000,公文書等管理政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,諸謝金70.3% 職員旅費19.2% 庁費8.6% 委員等旅費1.9%
2018,281.8e3.870e2d.95,2044421000,独立行政法人国立公文書館運営費,内閣府,内閣本府,その他の事項経費,その他の事項経費,独立行政法人国立公文書館運営費交付金100.0%
2018,281.8e3.4d4d42.95,11265502000,政府広報費,内閣府,内閣本府,その他の事項経費,その他の事項経費,啓発広報費94.0% 国際機関等拠出金4.4% 情報処理業務庁費1.2% 諸謝金0.2% 職員旅費0.1% 非常勤職員手当0.0%
2018,281.8e3.ab4ade.95,956520000,経済財政政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,景気動向調査費20.9% 民間資金等活用事業調査費補助金17.8% 民間資金等活用事業調査費15.8% 情報処理業務庁費13.2% 職員旅費6.8% 市民活動促進等調査費6.3% 庁費4.5% 経済新生政策調査費4.2% 経済協力開発機構拠出金3.8% 委員等旅費2.4% 経済財政政策運営調査費2.1% 諸謝金1.0% 非常勤職員手当0.9% 経済調査等委託費0.4% 委員手当0.0%
2018,281.8e3.48ff7b.95,1545619000,地方創生支援費,内閣府,内閣本府,その他の事項経費,その他の事項経費,地方創生支援事業費補助金72.9% 地方創生支援委託費21.4% 非常勤職員手当2.9% 庁費0.9% 委員等旅費0.9% 職員旅費0.6% 情報処理業務庁費0.2% 諸謝金0.2%
2018,281.8e3.fa0851.95,560845000,科学技術・イノベーション政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,科学技術基礎調査等委託費49.0% 庁費23.2% 非常勤職員手当12.4% 職員旅費7.0% 委員等旅費4.5% 情報処理業務庁費1.5% 経済協力開発機構拠出金0.8% 外国人招へい旅費0.7% 諸謝金0.5% 招へい外国人滞在費0.3%
2018,281.8e3.311dbb.13,57500000000,科学技術イノベーション創造推進費,内閣府,内閣本府,科学技術振興費,文教及び科学振興費,(科学技術イノベーション創造推進費)100.0%
2018,281.8e3.6bd68f.95,39306718000,遺棄化学兵器廃棄処理事業費,内閣府,内閣本府,その他の事項経費,その他の事項経費,遺棄化学兵器廃棄処理事業等委託費99.1% 遺棄化学兵器廃棄処理業務庁費0.5% 非常勤職員手当0.3% 遺棄化学兵器廃棄処理業務旅費0.2% 諸謝金0.0% 委員等旅費0.0%
2018,281.8e3.182795.95,22628587000,防災政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,被災者生活再建支援金補助金46.7% 災害救助費等負担金28.6% 災害関係調査費11.8% 災害援護貸付金4.2% 中央防災通信維持費3.9% 無線通信機器等整備費1.7% 災害弔慰金等負担金1.4% 特定地震防災対策施設運営費補助金1.1% 国際防災戦略事務局拠出金0.4% 職員旅費0.1% 非常勤職員手当0.0% 各所修繕0.0% 委員等旅費0.0% 自動車重量税0.0%
2018,281.8e3.aecc9c.63,8220000000,電源開発促進税財源原子力安全規制対策費エネルギー対策特別会計へ繰入,内閣府,内閣本府,エネルギー対策費,エネルギー対策費,電源開発促進税財源のエネルギー対策特別会計へ繰入100.0%
2018,281.8e3.86c37e.95,10816350000,沖縄政策費(その他の事項経費),内閣府,内閣本府,その他の事項経費,その他の事項経費,不発弾等処理交付金27.0% 沖縄子供の貧困緊急対策事業費補助金11.1% 沖縄離島活性化推進事業費補助金10.7% 拠点返還地跡地利用推進交付金9.2% 沖縄国際物流拠点活用推進事業費補助金8.7% 沖縄安全対策業務庁費8.0% 沖縄振興開発金融公庫補給金5.5% 沖縄雇用促進・人材育成等推進事業費補助金4.2% 沖縄型産業中核人材育成事業委託費3.4% 交通環境等改善調査委託費2.8% 沖縄振興開発金融公庫出資金2.8% 沖縄振興開発調査委託費2.7% 所有者不明土地実態調査等委託費1.2% 鉄軌道等導入課題詳細調査委託費0.9% 駐留軍用地跡地利用推進事業費補助金0.7% 庁費0.5% 情報処理業務庁費0.2% 対馬丸平和祈念事業推進費補助金0.2% 職員旅費0.1% 位置境界明確化調査等委託費0.1% 対馬丸遭難学童遺族特別支出金0.0% 諸謝金0.0% 委員等旅費0.0% 対馬丸遭難学童遺族特別支出金支給事務委託費0.0% 委員手当0.0% 参考人等旅費0.0% 沖縄安全対策事業費補助金0.0%
2018,281.8e3.86c37e.13,22837931000,沖縄政策費(科学技術振興費),内閣府,内閣本府,科学技術振興費,文教及び科学振興費,沖縄科学技術大学院大学学園補助金75.8% 沖縄科学技術大学院大学学園施設整備費補助金24.2%
2018,281.8e3.46e445.95,118780000000,沖縄振興交付金事業推進費,内閣府,内閣本府,その他の事項経費,その他の事項経費,沖縄振興特別推進交付金51.2% 沖縄振興公共投資交付金48.8%
2018,281.8e3.cfeea1.95,2572000000,沖縄北部連携促進特別振興事業費,内閣府,内閣本府,その他の事項経費,その他の事項経費,沖縄北部連携促進特別振興事業費補助金99.9% 職員旅費0.1%
2018,281.8e3.de1ca3.95,61714000,沖縄振興推進調査費,内閣府,内閣本府,その他の事項経費,その他の事項経費,(沖縄振興推進調査費)100.0%
2018,281.8e3.44716a.14,10463669000,沖縄教育振興事業費,内閣府,内閣本府,文教施設費,文教及び科学振興費,学校施設環境改善交付金55.3% ブロック塀・冷房設備対応臨時特例交付金23.6% 公立学校施設整備費負担金21.1%
2018,281.8e3.329b6b.95,2195000,沖縄保健衛生諸費,内閣府,内閣本府,その他の事項経費,その他の事項経費,委員等旅費69.4% 諸謝金30.6%
2018,281.8e3.14dac2.15,305030000,沖縄国立大学法人施設整備費,内閣府,内閣本府,教育振興助成費,文教及び科学振興費,国立大学法人施設整備費補助金100.0%
2018,281.8e3.0d8cd1.41,2909423000,沖縄開発事業費(治山治水対策事業費),内閣府,内閣本府,治山治水対策事業費,公共事業関係費,堰堤維持費87.8% 治山事業費補助9.9% 国有林野内治山事業費1.0% 治水事業調査費0.6% 治水営繕宿舎費0.5% 海岸事業調査費0.3%
2018,281.8e3.0d8cd1.42,30509000000,沖縄開発事業費(道路整備事業費),内閣府,内閣本府,道路整備事業費,公共事業関係費,道路交通円滑化事業費56.2% 道路維持管理費19.8% 地域連携道路事業費15.4% 地域連携道路事業費補助6.8% 道路維持費補助0.8% 道路調査費0.6% 道路更新防災対策事業費0.4% 道路整備営繕宿舎費0.1% 道路調査費補助0.0%
2018,281.8e3.0d8cd1.43,11168594000,沖縄開発事業費(港湾空港鉄道等整備事業費),内閣府,内閣本府,港湾空港鉄道等整備事業費,公共事業関係費,港湾改修費83.4% 港湾改修費補助16.1% 港湾営繕宿舎費0.2% 港湾作業船整備費0.1% 港湾事業調査費0.1%
2018,281.8e3.0d8cd1.44,5352000000,沖縄開発事業費(住宅都市環境整備事業費),内閣府,内閣本府,住宅都市環境整備事業費,公共事業関係費,交通事故重点対策道路事業費47.5% 無電柱化推進事業費28.0% 道路交通安全施設等整備事業費23.9% 沿道環境改善事業費0.4% 道路環境営繕宿舎費0.2%
2018,281.8e3.0d8cd1.45,6248574000,沖縄開発事業費(公園水道廃棄物処理等施設整備費),内閣府,内閣本府,公園水道廃棄物処理等施設整備費,公共事業関係費,水道施設整備費補助32.9% 循環型社会形成推進交付金29.0% 国営公園維持管理費25.4% 国営公園整備費12.7% 国営公園営繕宿舎費0.0%
2018,281.8e3.0d8cd1.46,17383309000,沖縄開発事業費(農林水産基盤整備事業費),内閣府,内閣本府,農林水産基盤整備事業費,公共事業関係費,農業生産基盤整備事業費補助40.8% かんがい排水事業費36.2% 水産基盤整備事業費補助19.5% 森林環境保全整備事業費補助1.8% 総合農地防災事業費1.1% 農業農村整備営繕宿舎費0.4% 国営造成施設管理費0.2% 農業生産基盤整備事業調査費0.0%
2018,281.8e3.0d8cd1.47,18662000000,沖縄開発事業費(社会資本総合整備事業費),内閣府,内閣本府,社会資本総合整備事業費,公共事業関係費,社会資本整備総合交付金76.5% 防災・安全社会資本整備交付金23.5%
2018,281.8e3.3bc2c5.48,2572000000,沖縄北部連携促進特別振興対策特定開発事業推進費,内閣府,内閣本府,推進費等,公共事業関係費,(沖縄北部連携促進特別振興対策特定開発事業推進費)100.0%
2018,281.8e3.7e1533.95,2474964000,共生社会政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,諸謝金41.4% 青年の船運航費31.3% 地域子供の未来応援交付金16.4% 外国人招へい旅費4.4% 庁費3.0% 職員旅費1.2% 情報処理業務庁費1.0% 非常勤職員手当0.7% 委員等旅費0.6% 青年海外派遣旅費0.1%
2018,281.8e3.6d813b.95,2687938000,栄典行政費,内閣府,内閣本府,その他の事項経費,その他の事項経費,褒賞品製造費98.7% 情報処理業務庁費1.0% 電子計算機等借料0.3%
2018,281.8e3.4f456b.95,840883000,男女共同参画社会形成促進費,内閣府,内閣本府,その他の事項経費,その他の事項経費,地域女性活躍推進交付金34.5% 諸謝金27.7% 性犯罪・性暴力被害者支援交付金22.2% 庁費7.0% 職員旅費3.2% 情報処理業務庁費2.3% 非常勤職員手当2.0% 委員等旅費1.1%
2018,281.8e3.6d0eff.95,133187000,食品安全政策費(その他の事項経費),内閣府,内閣本府,その他の事項経費,その他の事項経費,食品安全関係調査費44.2% 庁費28.8% 委員等旅費11.9% 職員旅費11.3% 外国人招へい旅費2.2% 諸謝金1.5% 委員手当0.1%
2018,281.8e3.6d0eff.13,183450000,食品安全政策費(科学技術振興費),内閣府,内閣本府,科学技術振興費,文教及び科学振興費,食品健康影響評価技術研究委託費100.0%
2018,281.8e3.0de493.95,260233000,公益法人制度適正運営推進費,内閣府,内閣本府,その他の事項経費,その他の事項経費,情報処理業務庁費83.6% 庁費11.1% 職員旅費2.7% 委員等旅費2.7%
2018,281.8e3.f0a47d.13,2033815000,経済社会総合研究所,内閣府,内閣本府,科学技術振興費,文教及び科学振興費,職員基本給35.2% 職員諸手当18.1% 試験研究費17.7% 情報処理業務庁費7.9% 景気動向調査費7.4% 経済調査等委託費6.6% 超過勤務手当2.0% 諸謝金1.2% 経済調査等地方公共団体委託費1.2% 職員旅費0.7% 委員等旅費0.6% 非常勤職員手当0.6% 短時間勤務職員給与0.5% 児童手当0.2% 在外研究員旅費0.1% 外国人招へい旅費0.1% 招へい外国人滞在費0.0%
2018,281.8e3.207ad8.95,2170660000,迎賓施設運営費,内閣府,内閣本府,その他の事項経費,その他の事項経費,迎賓施設業務庁費97.2% 各所修繕1.7% 諸謝金1.1% 委員等旅費0.0%
2018,281.8e3.78c91b.43,21745516000,沖縄空港整備事業費自動車安全特別会計へ繰入,内閣府,内閣本府,港湾空港鉄道等整備事業費,公共事業関係費,空港整備事業財源自動車安全特別会計へ繰入100.0%
2018,281.8e3.47c9b3.43,18882000000,航空機燃料税財源沖縄空港整備事業費自動車安全特別会計へ繰入,内閣府,内閣本府,港湾空港鉄道等整備事業費,公共事業関係費,航空機燃料税財源の自動車安全特別会計へ繰入100.0%
2018,281.eb8.eb80f7.95,2173962000,地方創生推進事務局,内閣府,地方創生推進事務局,その他の事項経費,その他の事項経費,地方創生推進委託費45.9% 総合特区支援利子補給金26.9% 地域再生支援利子補給金11.0% 国家戦略特区支援利子補給金3.5% 庁費3.3% 諸謝金1.5% 非常勤職員手当1.5% 職員基本給1.4% 都市再生推進調査費補助金1.4% 職員旅費1.1% 情報処理業務庁費1.0% 職員諸手当0.7% 委員等旅費0.6% 超過勤務手当0.1% 委員手当0.1% 児童手当0.0%
2018,281.eb8.7868af.95,400000000,総合特区推進調整費,内閣府,地方創生推進事務局,その他の事項経費,その他の事項経費,(総合特区推進調整費)100.0%
2018,281.eb8.941da2.95,119932000000,地方創生推進費,内閣府,地方創生推進事務局,その他の事項経費,その他の事項経費,地方創生推進交付金50.8% 地方創生拠点整備交付金47.5% 地方大学・地域産業創生交付金1.7%
2018,281.eb8.3d18f8.48,42068000000,地方創生基盤整備事業推進費,内閣府,地方創生推進事務局,推進費等,公共事業関係費,地方創生整備推進交付金100.0%
2018,281.ff1.ff1d60.95,328726000,知的財産戦略推進事務局,内閣府,知的財産戦略推進事務局,その他の事項経費,その他の事項経費,諸謝金60.9% 庁費16.8% 非常勤職員手当7.8% 職員基本給4.5% 職員旅費4.0% 委員等旅費2.6% 職員諸手当2.0% 委員手当1.3% 児童手当0.0% 情報処理業務庁費0.0%
2018,281.ba7.ba7df4.95,31278254000,宇宙開発戦略推進事務局,内閣府,宇宙開発戦略推進事務局,その他の事項経費,その他の事項経費,実用準天頂衛星システム開発等委託費71.9% 公共施設等維持管理運営費24.3% 宇宙開発利用推進調査委託費1.4% 実用準天頂衛星業務庁費1.1% 職員基本給0.3% 職員旅費0.2% 土地建物借料0.2% 非常勤職員手当0.2% 職員諸手当0.2% 庁費0.2% 委員等旅費0.1% 超過勤務手当0.0% 委員手当0.0% 諸謝金0.0% 児童手当0.0% 交際費0.0% 情報処理業務庁費0.0%
2018,281.8d3.8d3bbc.95,359273000,北方対策本部,内閣府,北方対策本部,その他の事項経費,その他の事項経費,北方地域旧漁業権者等貸付事業費補助金40.2% 職員基本給18.8% 庁費14.7% 職員諸手当10.3% 諸謝金8.4% 職員旅費2.5% 超過勤務手当2.2% 短時間勤務職員給与1.6% 委員等旅費1.2%
2018,281.8d3.d10ffa.95,1322111000,独立行政法人北方領土問題対策協会運営費,内閣府,北方対策本部,その他の事項経費,その他の事項経費,独立行政法人北方領土問題対策協会一般業務勘定運営費交付金100.0%
2018,281.1a0.1a0e69.95,3130849000,子ども・子育て本部,内閣府,子ども・子育て本部,その他の事項経費,その他の事項経費,地域少子化対策重点推進交付金83.0% 職員基本給4.3% 庁費3.7% 諸謝金3.3% 職員諸手当2.3% 情報処理業務庁費1.3% 超過勤務手当0.6% 非常勤職員手当0.3% 委員等旅費0.3% 経済協力開発機構拠出金0.3% 職員旅費0.3% 委員手当0.2% 監査旅費0.0% 児童手当0.0%
2018,281.1a0.cb1d3b.06,105221250000,子ども・子育て支援年金特別会計へ繰入(生活扶助等社会福祉費),内閣府,子ども・子育て本部,生活扶助等社会福祉費,社会保障関係費,年金特別会計へ繰入100.0%
