year,code,amount,name,topname,depname,depcat,cat,ref
2016,862.66c.66cf32.13,1093127000,国立国会図書館(科学技術振興費),国会,国立国会図書館,科学技術振興費,文教及び科学振興費,科学技術関係資料費100.0%
2016,862.66c.4c8584.95,1426122000,国立国会図書館施設費,国会,国立国会図書館,その他の事項経費,その他の事項経費,施設整備費96.2% 施設施工庁費3.7% 施設施工旅費0.1%
2016,862.4fa.4faf36.95,124564000,裁判官訴追委員会,国会,裁判官訴追委員会,その他の事項経費,その他の事項経費,職員基本給56.4% 職員諸手当26.8% 非常勤職員手当6.1% 庁費3.8% 超過勤務手当3.6% 児童手当0.7% 職務雑費0.7% 委員旅費0.7% 職員旅費0.7% 証人等旅費0.3% 諸謝金0.1%
2016,862.8af.8af090.95,107332000,裁判官弾劾裁判所,国会,裁判官弾劾裁判所,その他の事項経費,その他の事項経費,職員基本給59.4% 職員諸手当31.3% 庁費4.8% 超過勤務手当2.8% 職務雑費0.8% 職員旅費0.4% 委員旅費0.3% 諸謝金0.1% 児童手当0.1% 証人等旅費0.0% 自動車重量税0.0%
2016,ddb.ddb.27400c.95,73698589000,最高裁判所,裁判所,裁判所,その他の事項経費,その他の事項経費,国家公務員共済組合負担金43.7% 退職手当19.4% 基礎年金等国家公務員共済組合負担金10.9% 職員基本給7.0% 修習資金貸与金6.2% 職員諸手当3.5% 庁費1.5% 各所修繕1.3% 超過勤務手当1.0% 職員旅費0.9% 赴任旅費0.7% 裁判資料整備費0.7% 情報処理業務庁費0.6% 研修費0.5% 休職者給与0.5% 諸謝金0.4% 司法修習生旅費0.3% 国有資産所在市町村交付金0.2% 司法修習生研修委託費0.1% 公務災害補償費0.1% 育児休業手当金国家公務員共済組合負担金0.1% 外国留学旅費0.1% 児童手当0.1% 国会図書館支部庁費0.1% 委員手当0.0% 委員等旅費0.0% 非常勤職員手当0.0% 賠償償還及払戻金0.0% 裁判官等法服費0.0% 外国人招へい旅費0.0% 交際費0.0% 招へい外国人滞在費0.0% 短時間勤務職員給与0.0% 自動車重量税0.0% 国際裁判官連合分担金0.0% 証人等旅費0.0%
2016,ddb.ddb.0812f9.95,205439077000,下級裁判所,裁判所,裁判所,その他の事項経費,その他の事項経費,職員基本給61.9% 職員諸手当29.4% 委員手当3.5% 庁費2.0% 超過勤務手当1.7% 児童手当0.5% 法廷等器具整備費0.3% 委員等旅費0.2% 公共施設等維持管理運営費0.1% 職員旅費0.1% 情報処理業務庁費0.1% 土地建物借料0.1% 非常勤職員手当0.1% 国有財産管理処分庁費0.0% 諸謝金0.0% 短時間勤務職員給与0.0% 自動車重量税0.0% 交際費0.0%
2016,ddb.ddb.ab1f6f.95,318194000,検察審査費,裁判所,裁判所,その他の事項経費,その他の事項経費,検察審査員旅費81.9% 庁費16.7% 委員手当1.1% 職員旅費0.2% 委員等旅費0.1% 証人等旅費0.0%
2016,ddb.ddb.108d02.95,18915453000,裁判費,裁判所,裁判所,その他の事項経費,その他の事項経費,裁判庁費67.6% 諸謝金11.1% 委員等旅費9.7% 特別送達料3.3% 刑事補償金2.6% 賠償償還及払戻金2.3% 裁判旅費1.4% 証人等旅費0.8% 少年補導委託費0.8% 執行官旅費0.2% 少年補償金0.1% 保証金0.1% 身柄拘束者食糧費0.0%
2016,ddb.ddb.b0eab9.95,19103309000,裁判所施設費,裁判所,裁判所,その他の事項経費,その他の事項経費,施設整備費90.9% 施設施工庁費4.5% 不動産購入費4.1% 施設施工旅費0.5%
2016,ddb.ddb.2ba434.95,8000000,裁判所予備経費,裁判所,裁判所,その他の事項経費,その他の事項経費,(裁判所予備経費)100.0%
2016,35c.35c.35c163.95,16393639000,会計検査院,会計検査院,会計検査院,その他の事項経費,その他の事項経費,職員基本給37.8% 職員諸手当19.4% 国家公務員共済組合負担金10.4% 退職手当6.8% 超過勤務手当6.0% 会計検査情報処理業務庁費3.7% 検査旅費3.1% 公共施設等維持管理運営費2.9% 基礎年金等国家公務員共済組合負担金2.6% 庁費1.4% 会計検査活動費1.3% 官民区分所有施設維持管理運営費1.0% 電子計算機等借料0.9% 短時間勤務職員給与0.8% 研修所庁費0.7% 児童手当0.3% 職員旅費0.2% 各所修繕0.1% 非常勤職員手当0.1% 休職者給与0.1% 公務災害補償費0.1% 諸謝金0.0% 外国留学旅費0.0% 外国人招へい旅費0.0% 赴任旅費0.0% 最高会計検査機関国際組織拠出金0.0% 委員等旅費0.0% 最高会計検査機関国際組織分担金0.0% 委員手当0.0% 国会図書館支部庁費0.0% 育児休業手当金国家公務員共済組合負担金0.0% 招へい外国人滞在費0.0% 通信専用料0.0% 交際費0.0% 国有資産所在市町村交付金0.0% 国際機関等派遣職員給与0.0% 自動車重量税0.0% 賠償償還及払戻金0.0%
2016,35c.35c.54148f.95,131953000,会計検査院施設費,会計検査院,会計検査院,その他の事項経費,その他の事項経費,施設整備費89.2% 施設施工庁費10.1% 施設施工旅費0.7%
2016,fe6.f96.acd523.95,43081302000,内閣官房共通費,内閣,内閣官房,その他の事項経費,その他の事項経費,社会保障・税番号制度システム開発等委託費23.1% 情報処理業務庁費16.0% 職員基本給14.5% 職員諸手当7.2% 庁費5.0% 総理大臣官邸業務庁費4.0% 諸謝金4.0% 国家公務員共済組合負担金3.9% 報償費3.4% 超過勤務手当2.2% 非常勤職員手当2.1% 退職手当2.0% 職員旅費1.9% 情報調査委託費1.8% 国際テロ情報収集等活動費1.4% 拉致問題対策情報収集等活動費1.4% 重要政策基礎調査委託費1.4% 拉致問題対策庁費1.2% 基礎年金等国家公務員共済組合負担金0.9% 土地建物借料0.7% サイバーセキュリティ施策評価事務委託費0.4% 委員等旅費0.4% 短時間勤務職員給与0.3% 国家安全保障政策活動費0.3% 電子計算機等借料0.2% 児童手当0.2% 各所修繕0.1% 健康・医療戦略推進調査委託費0.1% 委員手当0.1% 交際費0.0% 休職者給与0.0% 赴任旅費0.0% 外国人招へい旅費0.0% 自動車重量税0.0% 育児休業手当金国家公務員共済組合負担金0.0% 賠償償還及払戻金0.0%
2016,fe6.f96.9155ae.95,858143000,内閣官房施設費,内閣,内閣官房,その他の事項経費,その他の事項経費,施設整備費91.8% 施設施工庁費8.1% 施設施工旅費0.0%
2016,fe6.f96.acbaa6.95,77799985000,情報収集衛星業務費,内閣,内閣官房,その他の事項経費,その他の事項経費,情報収集衛星システム開発等委託費88.2% 情報収集衛星業務庁費10.5% 通信専用料0.8% 諸謝金0.2% 職員旅費0.1% 土地建物借料0.0% 各所修繕0.0% 委員等旅費0.0% 自動車重量税0.0%
2016,fe6.f96.e470c5.95,1537220000,情報収集衛星施設費,内閣,内閣官房,その他の事項経費,その他の事項経費,施設整備費93.1% 施設施工庁費6.7% 施設施工旅費0.2%
2016,fe6.5cf.5cf8a2.95,1261887000,内閣法制局,内閣,内閣法制局,その他の事項経費,その他の事項経費,職員基本給36.5% 情報処理業務庁費28.8% 職員諸手当20.0% 庁費8.0% 超過勤務手当5.9% 児童手当0.4% 各所修繕0.2% 諸謝金0.1% 国会図書館支部庁費0.1% 職員旅費0.1% 交際費0.0% 自動車重量税0.0%
2016,fe6.69d.69d8fa.95,11649925000,人事院,内閣,人事院,その他の事項経費,その他の事項経費,職員基本給27.7% 情報処理業務庁費24.9% 職員諸手当14.2% 国家公務員共済組合負担金7.3% 退職手当6.8% 庁費4.2% 超過勤務手当3.0% 任用試験費3.0% 基礎年金等国家公務員共済組合負担金1.9% 職員旅費1.3% 外国留学旅費1.2% 研修所庁費1.1% 施設整備費0.9% 諸謝金0.7% 短時間勤務職員給与0.6% 各所修繕0.3% 児童手当0.2% 休職者給与0.1% 通信専用料0.1% 赴任旅費0.1% 国有資産所在市町村交付金0.1% 講師等旅費0.1% 非常勤職員手当0.0% 国際機関等派遣職員給与0.0% 委員手当0.0% 外国人招へい旅費0.0% 国会図書館支部庁費0.0% 育児休業手当金国家公務員共済組合負担金0.0% 交際費0.0% 公務災害補償費0.0% 招へい外国人滞在費0.0% 自動車重量税0.0% 証人等旅費0.0% 国際人事管理機関連合会分担金0.0% 賠償償還及払戻金0.0%
2016,281.8e3.3ff064.95,27652494000,内閣本府共通費,内閣府,内閣本府,その他の事項経費,その他の事項経費,職員基本給22.2% 庁費14.0% 国家公務員共済組合負担金11.9% 職員諸手当11.3% 情報処理業務庁費9.5% 退職手当6.5% 社会保障・税番号制度システム開発等委託費3.7% 公共施設等維持管理運営費3.5% 基礎年金等国家公務員共済組合負担金3.3% 超過勤務手当3.3% 非常勤職員手当2.2% 土地建物借料1.4% 拉致被害者等給付金及滞在援助金0.9% 消費税転嫁等対策業務庁費0.8% 職員旅費0.8% 委員手当0.7% 短時間勤務職員給与0.6% 委員等旅費0.6% 休職者給与0.5% 諸謝金0.4% 拉致被害者等生活相談等事務委託費0.3% 児童手当0.2% 各所修繕0.2% 消費者政策業務庁費0.2% 国有資産所在市町村交付金0.2% 赴任旅費0.2% 公務災害補償費0.2% 国際機関等派遣職員給与0.1% 外国留学旅費0.1% 褒賞金0.1% 交際費0.0% 国会図書館支部庁費0.0% みどりの学術賞賞金0.0% 自動車重量税0.0% 外国人招へい旅費0.0% 賠償償還及払戻金0.0% 災害検査旅費0.0% 移転費0.0% 育児休業手当金国家公務員共済組合負担金0.0%
2016,281.8e3.fb6cdf.95,868304000,内閣本府施設費,内閣府,内閣本府,その他の事項経費,その他の事項経費,施設整備費94.6% 施設施工庁費5.2% 施設施工旅費0.1%
2016,281.8e3.55f6a8.95,155011000,公文書等管理政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,諸謝金93.5% 庁費3.3% 職員旅費3.1% 委員等旅費0.0%
2016,281.8e3.870e2d.95,2019653000,独立行政法人国立公文書館運営費,内閣府,内閣本府,その他の事項経費,その他の事項経費,独立行政法人国立公文書館運営費交付金100.0%
2016,281.8e3.4d4d42.95,11146041000,政府広報費,内閣府,内閣本府,その他の事項経費,その他の事項経費,啓発広報費93.7% 国際機関等拠出金4.5% 情報処理業務庁費1.5% 諸謝金0.2% 職員旅費0.1% 非常勤職員手当0.0%
2016,281.8e3.ab4ade.95,2239493000,経済財政政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,民間資金等活用事業調査費補助金62.2% 景気動向調査費9.1% 民間資金等活用事業調査費6.6% 情報処理業務庁費5.6% 市民活動促進調査費5.2% 職員旅費2.8% 庁費2.2% 経済新生政策調査費1.7% 経済協力開発機構拠出金1.4% 委員等旅費1.3% 諸謝金0.7% 経済財政政策運営調査費0.4% 非常勤職員手当0.4% 経済調査等委託費0.2% 委員手当0.1%
2016,281.8e3.48ff7b.95,1580281000,地方創生支援費,内閣府,内閣本府,その他の事項経費,その他の事項経費,地方創生支援事業費補助金51.6% 地方創生支援委託費38.7% 非常勤職員手当2.5% 都市再生安全確保計画策定事業費補助金2.4% 庁費1.9% 委員等旅費1.2% 情報処理業務庁費1.1% 諸謝金0.4% 職員旅費0.2% 国家戦略特別区域調査委託費0.0% 中心市街地活性化調査委託費0.0% 地域再生調査委託費0.0% 総合特別区域調査委託費0.0% 環境未来都市構想推進事業委託費0.0% 地域再生戦略交付金0.0% 地域再生支援利子補給金0.0% 総合特区支援利子補給金0.0% 国家戦略特区支援利子補給金0.0%
2016,281.8e3.fa0851.95,459953000,科学技術・イノベーション政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,庁費28.1% 科学技術基礎調査等委託費26.0% 非常勤職員手当13.0% 主要国首脳会議開催庁費12.2% 職員旅費8.6% 委員等旅費5.4% 情報処理業務庁費2.1% 諸謝金1.5% 経済協力開発機構拠出金1.1% 外国人招へい旅費1.1% 主要国首脳会議開催職員旅費0.7% 招へい外国人滞在費0.3% 主要国首脳会議開催委員等旅費0.0%
2016,281.8e3.311dbb.13,50000000000,科学技術イノベーション創造推進費,内閣府,内閣本府,科学技術振興費,文教及び科学振興費,(科学技術イノベーション創造推進費)100.0%
2016,281.8e3.6bd68f.95,34549002000,遺棄化学兵器廃棄処理事業費,内閣府,内閣本府,その他の事項経費,その他の事項経費,遺棄化学兵器廃棄処理事業等委託費99.0% 遺棄化学兵器廃棄処理業務庁費0.6% 非常勤職員手当0.3% 遺棄化学兵器廃棄処理業務旅費0.2% 諸謝金0.0% 委員等旅費0.0%
2016,281.8e3.182795.95,100452724000,防災政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,災害救助費等負担金74.1% 被災者生活再建支援金補助金20.6% 災害関係調査費2.2% 中央防災通信維持費0.9% 災害援護貸付金0.7% 無線通信機器等整備費0.6% 災害弔慰金等負担金0.5% 特定地震防災対策施設運営費補助金0.3% 国際防災戦略事務局拠出金0.1% 職員旅費0.0% 非常勤職員手当0.0% 各所修繕0.0% 委員等旅費0.0% 自動車重量税0.0%
2016,281.8e3.aecc9c.63,9980000000,電源開発促進税財源原子力安全規制対策費エネルギー対策特別会計へ繰入,内閣府,内閣本府,エネルギー対策費,エネルギー対策費,電源開発促進税財源のエネルギー対策特別会計へ繰入100.0%
2016,281.8e3.86c37e.95,6821398000,沖縄政策費(その他の事項経費),内閣府,内閣本府,その他の事項経費,その他の事項経費,不発弾等処理交付金38.3% 沖縄子供の貧困緊急対策事業費補助金14.7% 拠点返還地跡地利用推進交付金14.7% 沖縄振興開発金融公庫補給金14.2% 庁費6.8% 沖縄振興開発調査委託費4.2% 所有者不明土地実態調査等委託費3.0% 鉄軌道等導入課題詳細調査委託費2.2% 駐留軍用地跡地利用推進事業費補助金1.1% 対馬丸平和祈念事業推進費補助金0.3% 職員旅費0.2% 情報処理業務庁費0.2% 位置境界明確化調査等委託費0.1% 対馬丸遭難学童遺族特別支出金0.0% 諸謝金0.0% 委員等旅費0.0% 対馬丸遭難学童遺族特別支出金支給事務委託費0.0% 委員手当0.0% 参考人等旅費0.0%
2016,281.8e3.86c37e.13,21545606000,沖縄政策費(科学技術振興費),内閣府,内閣本府,科学技術振興費,文教及び科学振興費,沖縄科学技術大学院大学学園補助金75.1% 沖縄科学技術大学院大学学園施設整備費補助金24.9%
2016,281.8e3.46e445.95,161941234000,沖縄振興交付金事業推進費,内閣府,内閣本府,その他の事項経費,その他の事項経費,沖縄振興公共投資交付金50.2% 沖縄振興特別推進交付金49.8%
2016,281.8e3.cfeea1.95,2572000000,沖縄北部連携促進特別振興事業費,内閣府,内閣本府,その他の事項経費,その他の事項経費,沖縄北部連携促進特別振興事業費補助金99.9% 職員旅費0.1%
2016,281.8e3.de1ca3.95,61714000,沖縄振興推進調査費,内閣府,内閣本府,その他の事項経費,その他の事項経費,(沖縄振興推進調査費)100.0%
2016,281.8e3.44716a.14,9422932000,沖縄教育振興事業費,内閣府,内閣本府,文教施設費,文教及び科学振興費,学校施設環境改善交付金80.2% 公立学校施設整備費負担金19.8%
2016,281.8e3.329b6b.95,1987000,沖縄保健衛生諸費,内閣府,内閣本府,その他の事項経費,その他の事項経費,委員等旅費60.2% 諸謝金39.8%
2016,281.8e3.0d8cd1.41,2933626000,沖縄開発事業費(治山治水対策事業費),内閣府,内閣本府,治山治水対策事業費,公共事業関係費,堰堤維持費88.1% 治山事業費補助9.3% 国有林野内治山事業費1.2% 治水事業調査費0.6% 治水営繕宿舎費0.5% 海岸事業調査費0.3%
2016,281.8e3.0d8cd1.42,32188000000,沖縄開発事業費(道路整備事業費),内閣府,内閣本府,道路整備事業費,公共事業関係費,道路交通円滑化事業費59.3% 地域連携道路事業費17.4% 道路維持管理費16.2% 地域連携道路事業費補助5.6% 道路更新防災対策事業費0.9% 道路調査費0.4% 道路維持費補助0.1% 道路整備営繕宿舎費0.0% 道路調査費補助0.0% 道路更新防災等対策事業費補助0.0% 位置境界不明地域市町村道特別交付金0.0%
2016,281.8e3.0d8cd1.43,12692367000,沖縄開発事業費(港湾空港鉄道等整備事業費),内閣府,内閣本府,港湾空港鉄道等整備事業費,公共事業関係費,港湾改修費93.0% 港湾改修費補助6.6% 港湾営繕宿舎費0.2% 港湾作業船整備費0.1% 港湾事業調査費0.1%
2016,281.8e3.0d8cd1.44,4944000000,沖縄開発事業費(住宅都市環境整備事業費),内閣府,内閣本府,住宅都市環境整備事業費,公共事業関係費,交通事故重点対策道路事業費52.2% 道路交通安全施設等整備事業費24.7% 無電柱化推進事業費21.0% 沿道環境改善事業費2.0% 道路環境営繕宿舎費0.1%
2016,281.8e3.0d8cd1.45,9072950000,沖縄開発事業費(公園水道廃棄物処理等施設整備費),内閣府,内閣本府,公園水道廃棄物処理等施設整備費,公共事業関係費,水道施設整備費補助41.1% 国営公園整備費20.4% 循環型社会形成推進交付金19.5% 国営公園維持管理費18.9% 国営公園営繕宿舎費0.0%
2016,281.8e3.0d8cd1.46,15993817000,沖縄開発事業費(農林水産基盤整備事業費),内閣府,内閣本府,農林水産基盤整備事業費,公共事業関係費,かんがい排水事業費37.0% 農業生産基盤整備事業費補助36.5% 水産基盤整備事業費補助23.8% 森林環境保全整備事業費補助2.0% 農業農村整備営繕宿舎費0.4% 国営造成施設管理費0.3% 農業生産基盤整備事業調査費0.0% 総合農地防災事業費0.0%
2016,281.8e3.0d8cd1.47,19405000000,沖縄開発事業費(社会資本総合整備事業費),内閣府,内閣本府,社会資本総合整備事業費,公共事業関係費,社会資本整備総合交付金78.4% 防災・安全社会資本整備交付金21.6%
2016,281.8e3.3bc2c5.48,2572000000,沖縄北部連携促進特別振興対策特定開発事業推進費,内閣府,内閣本府,推進費等,公共事業関係費,(沖縄北部連携促進特別振興対策特定開発事業推進費)100.0%
2016,281.8e3.7e1533.95,3067967000,共生社会政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,諸謝金33.0% 地域子供の未来応援交付金32.6% 青年の船運航費24.8% 外国人招へい旅費4.2% 庁費2.1% 情報処理業務庁費1.0% 職員旅費1.0% 委員等旅費0.5% 非常勤職員手当0.5% 青年海外派遣旅費0.3%
2016,281.8e3.6d813b.95,2716191000,栄典行政費,内閣府,内閣本府,その他の事項経費,その他の事項経費,褒賞品製造費98.2% 情報処理業務庁費1.5% 電子計算機等借料0.4%
2016,281.8e3.4f456b.95,727978000,男女共同参画社会形成促進費,内閣府,内閣本府,その他の事項経費,その他の事項経費,地域女性活躍推進交付金41.2% 諸謝金41.2% 庁費7.1% 情報処理業務庁費3.5% 職員旅費3.1% 非常勤職員手当2.3% 委員等旅費1.5% 委員手当0.0%
2016,281.8e3.6d0eff.95,132444000,食品安全政策費(その他の事項経費),内閣府,内閣本府,その他の事項経費,その他の事項経費,食品安全関係調査費49.2% 庁費22.9% 委員等旅費14.6% 職員旅費8.6% 外国人招へい旅費2.7% 諸謝金1.8% 委員手当0.2%
2016,281.8e3.6d0eff.13,194260000,食品安全政策費(科学技術振興費),内閣府,内閣本府,科学技術振興費,文教及び科学振興費,食品健康影響評価技術研究委託費100.0%
2016,281.8e3.0de493.95,296283000,公益法人制度適正運営推進費,内閣府,内閣本府,その他の事項経費,その他の事項経費,情報処理業務庁費85.3% 庁費9.3% 職員旅費2.7% 委員等旅費2.7%
2016,281.8e3.f0a47d.13,1928869000,経済社会総合研究所,内閣府,内閣本府,科学技術振興費,文教及び科学振興費,職員基本給35.8% 試験研究費19.9% 職員諸手当18.0% 景気動向調査費7.6% 経済調査等委託費6.0% 情報処理業務庁費5.3% 超過勤務手当2.0% 経済調査等地方公共団体委託費1.2% 短時間勤務職員給与1.1% 諸謝金1.0% 職員旅費0.7% 委員等旅費0.7% 非常勤職員手当0.4% 児童手当0.2% 在外研究員旅費0.2% 外国人招へい旅費0.1% 招へい外国人滞在費0.0%
2016,281.8e3.207ad8.95,2232078000,迎賓施設運営費,内閣府,内閣本府,その他の事項経費,その他の事項経費,迎賓施設業務庁費98.2% 各所修繕1.5% 諸謝金0.2% 委員等旅費0.0%
2016,281.8e3.78c91b.43,24342306000,沖縄空港整備事業費自動車安全特別会計へ繰入,内閣府,内閣本府,港湾空港鉄道等整備事業費,公共事業関係費,空港整備事業財源自動車安全特別会計へ繰入100.0%
2016,281.8e3.47c9b3.43,14984000000,航空機燃料税財源沖縄空港整備事業費自動車安全特別会計へ繰入,内閣府,内閣本府,港湾空港鉄道等整備事業費,公共事業関係費,航空機燃料税財源の自動車安全特別会計へ繰入100.0%
2016,281.8e3.7868af.95,0,総合特区推進調整費,内閣府,内閣本府,その他の事項経費,その他の事項経費,(総合特区推進調整費)0.0%
2016,281.8e3.aa5a70.48,0,地域再生推進費,内閣府,内閣本府,推進費等,公共事業関係費,地域再生基盤強化交付金0.0%
2016,281.8e3.2eb980.95,0,宇宙開発利用政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,委員手当0.0% 非常勤職員手当0.0% 諸謝金0.0% 職員旅費0.0% 委員等旅費0.0% 庁費0.0% 実用準天頂衛星業務庁費0.0% 土地建物借料0.0% 宇宙開発利用推進調査委託費0.0% 実用準天頂衛星システム開発等委託費0.0%
2016,281.8e3.f459dc.46,0,沖縄農業生産基盤保全管理・整備事業調査諸費,内閣府,内閣本府,農林水産基盤整備事業費,公共事業関係費,諸謝金0.0% 職員旅費0.0% 委員等旅費0.0% 庁費0.0%
2016,281.eb8.eb80f7.95,1577219000,地方創生推進事務局,内閣府,地方創生推進事務局,その他の事項経費,その他の事項経費,総合特区支援利子補給金42.2% 地域再生支援利子補給金17.7% 国家戦略特区支援利子補給金12.3% 地方創生推進委託費12.3% 庁費4.3% 諸謝金2.7% 非常勤職員手当2.0% 情報処理業務庁費1.7% 職員旅費1.6% 職員基本給1.3% 委員等旅費1.0% 職員諸手当0.6% 委員手当0.1% 超過勤務手当0.1% 児童手当0.0%
2016,281.eb8.7868af.95,2500000000,総合特区推進調整費,内閣府,地方創生推進事務局,その他の事項経費,その他の事項経費,(総合特区推進調整費)100.0%
2016,281.eb8.941da2.95,145412000000,地方創生推進費,内閣府,地方創生推進事務局,その他の事項経費,その他の事項経費,地方創生拠点整備交付金59.8% 地方創生推進交付金40.2%
2016,281.eb8.3d18f8.48,44588000000,地方創生基盤整備事業推進費,内閣府,地方創生推進事務局,推進費等,公共事業関係費,地方創生整備推進交付金100.0%
2016,281.ff1.ff1d60.95,268244000,知的財産戦略推進事務局,内閣府,知的財産戦略推進事務局,その他の事項経費,その他の事項経費,諸謝金54.5% 庁費19.6% 非常勤職員手当7.9% 職員旅費6.9% 職員基本給5.6% 職員諸手当2.4% 委員手当1.6% 委員等旅費1.0% 情報処理業務庁費0.5%
2016,281.ba7.ba7df4.95,19458729000,宇宙開発戦略推進事務局,内閣府,宇宙開発戦略推進事務局,その他の事項経費,その他の事項経費,実用準天頂衛星システム開発等委託費95.5% 宇宙開発利用推進調査委託費1.6% 実用準天頂衛星業務庁費1.4% 職員基本給0.4% 土地建物借料0.3% 職員諸手当0.2% 庁費0.2% 職員旅費0.1% 非常勤職員手当0.1% 委員等旅費0.1% 諸謝金0.1% 超過勤務手当0.0% 委員手当0.0% 児童手当0.0% 交際費0.0%
2016,281.8d3.8d3bbc.95,363881000,北方対策本部,内閣府,北方対策本部,その他の事項経費,その他の事項経費,北方地域旧漁業権者等貸付事業費補助金42.2% 職員基本給17.5% 庁費16.0% 職員諸手当9.1% 諸謝金8.3% 超過勤務手当2.2% 短時間勤務職員給与2.1% 職員旅費1.9% 委員等旅費0.6%
2016,281.8d3.d10ffa.95,1236096000,独立行政法人北方領土問題対策協会運営費,内閣府,北方対策本部,その他の事項経費,その他の事項経費,独立行政法人北方領土問題対策協会一般業務勘定運営費交付金100.0%
