year,code,amount,name,topname,depname,depcat,cat,ref
2017,110.110.3858c5.95,324000000,内廷費,皇室費,皇室費,その他の事項経費,その他の事項経費,(内廷費)100.0%
2017,110.110.5cfbc0.95,5821664000,宮廷費,皇室費,皇室費,その他の事項経費,その他の事項経費,施設整備費38.0% 庁費32.2% 各所修繕23.1% 報償費4.1% 招宴費1.1% 交際費1.0% 諸謝金0.4% 自動車重量税0.0%
2017,110.110.978e72.95,214720000,皇族費,皇室費,皇室費,その他の事項経費,その他の事項経費,(皇族費)100.0%
2017,862.99f.99f9b5.95,64597250000,衆議院,国会,衆議院,その他の事項経費,その他の事項経費,議員秘書手当19.1% 議員歳費15.9% 職員基本給13.2% 議員文書通信交通滞在費8.8% 職員諸手当6.5% 立法事務費5.7% 公共施設等維持管理運営費5.7% 議員会館管理等運営庁費5.3% 国家公務員共済組合負担金3.7% 情報処理業務庁費2.7% 超過勤務手当2.2% 退職手当2.1% 庁費1.5% 議員特殊乗車券等購入費1.4% 議案類印刷費1.1% 国有資産所在市町村交付金0.9% 基礎年金等国家公務員共済組合負担金0.8% 国政調査活動費0.6% 議員旅費0.5% 議員秘書退職手当0.5% 非常勤職員手当0.3% 職員旅費0.2% 短時間勤務職員給与0.2% 列国議会同盟分担金0.2% 各所修繕0.1% 招へい外国人滞在費0.1% 児童手当0.1% 交際費0.1% 弔慰金0.1% 休職者給与0.1% 議会雑費0.0% 公務災害補償費0.0% 国会活動啓発費0.0% 証人等旅費0.0% 諸謝金0.0% 赴任旅費0.0% 賠償償還及払戻金0.0% 自動車重量税0.0% 育児休業手当金国家公務員共済組合負担金0.0%
2017,862.99f.8562ed.95,9181405000,衆議院施設費,国会,衆議院,その他の事項経費,その他の事項経費,不動産購入費88.1% 施設整備費11.6% 施設施工庁費0.3% 施設施工旅費0.0%
2017,862.99f.9f3708.95,7000000,衆議院予備経費,国会,衆議院,その他の事項経費,その他の事項経費,(国会予備経費)100.0%
2017,862.b99.b99a7e.95,38038346000,参議院,国会,参議院,その他の事項経費,その他の事項経費,職員基本給17.0% 議員秘書手当16.1% 議員歳費13.8% 職員諸手当8.6% 議員文書通信交通滞在費7.6% 議員会館管理等運営庁費6.7% 立法事務費5.0% 国家公務員共済組合負担金4.5% 公共施設等維持管理運営費3.5% 超過勤務手当2.9% 情報処理業務庁費2.7% 退職手当2.6% 庁費1.6% 議案類印刷費1.2% 議員特殊乗車券等購入費1.2% 基礎年金等国家公務員共済組合負担金1.0% 国有資産所在市町村交付金0.8% 国政調査活動費0.6% 議員旅費0.4% 非常勤職員手当0.4% 議員秘書退職手当0.4% 職員旅費0.2% 各所修繕0.2% 短時間勤務職員給与0.1% 招へい外国人滞在費0.1% 児童手当0.1% 弔慰金0.1% 休職者給与0.1% 交際費0.1% 議会雑費0.1% 国会活動啓発費0.1% 証人等旅費0.0% 諸謝金0.0% 公務災害補償費0.0% 赴任旅費0.0% 賠償償還及払戻金0.0% 育児休業手当金国家公務員共済組合負担金0.0% 自動車重量税0.0%
2017,862.b99.04a7cf.95,5758207000,参議院施設費,国会,参議院,その他の事項経費,その他の事項経費,不動産購入費74.1% 施設整備費24.2% 施設施工庁費1.7% 施設施工旅費0.0%
2017,862.b99.fc0911.95,5000000,参議院予備経費,国会,参議院,その他の事項経費,その他の事項経費,(国会予備経費)100.0%
2017,862.66c.66cf32.95,16850200000,国立国会図書館(その他の事項経費),国会,国立国会図書館,その他の事項経費,その他の事項経費,国立国会図書館業務庁費27.5% 職員基本給26.8% 職員諸手当14.2% 国家公務員共済組合負担金6.9% 電子計算機等借料6.7% 図書館資料購入費4.7% 超過勤務手当2.7% 退職手当2.4% 納入出版物代償金2.3% 基礎年金等国家公務員共済組合負担金1.6% 非常勤職員手当1.1% 各所修繕0.5% 特殊文書関係資料整備費0.4% 立法資料購入費0.4% 職員旅費0.3% 庁費0.3% 短時間勤務職員給与0.3% 休職者給与0.2% 児童手当0.2% 諸謝金0.1% 国際図書館連盟等拠出金0.1% 赴任旅費0.1% 外国人招へい旅費0.0% 招へい外国人滞在費0.0% 委員等旅費0.0% 国有資産所在市町村交付金0.0% 公務災害補償費0.0% 交際費0.0% 自動車重量税0.0% 賠償償還及払戻金0.0% 育児休業手当金国家公務員共済組合負担金0.0%
2017,862.66c.66cf32.13,1093437000,国立国会図書館(科学技術振興費),国会,国立国会図書館,科学技術振興費,文教及び科学振興費,科学技術関係資料費100.0%
2017,862.66c.4c8584.95,4118176000,国立国会図書館施設費,国会,国立国会図書館,その他の事項経費,その他の事項経費,施設整備費99.1% 施設施工庁費0.9% 施設施工旅費0.0%
2017,862.4fa.4faf36.95,124920000,裁判官訴追委員会,国会,裁判官訴追委員会,その他の事項経費,その他の事項経費,職員基本給55.7% 職員諸手当27.2% 非常勤職員手当6.5% 庁費3.8% 超過勤務手当3.6% 職務雑費0.7% 委員旅費0.7% 職員旅費0.7% 児童手当0.7% 証人等旅費0.3% 諸謝金0.1%
2017,862.8af.8af090.95,107243000,裁判官弾劾裁判所,国会,裁判官弾劾裁判所,その他の事項経費,その他の事項経費,職員基本給59.0% 職員諸手当31.9% 庁費4.6% 超過勤務手当2.8% 職務雑費0.8% 職員旅費0.4% 委員旅費0.3% 諸謝金0.1% 児童手当0.1% 証人等旅費0.0% 自動車重量税0.0%
2017,ddb.ddb.27400c.95,74549868000,最高裁判所,裁判所,裁判所,その他の事項経費,その他の事項経費,国家公務員共済組合負担金43.6% 退職手当21.2% 基礎年金等国家公務員共済組合負担金10.0% 職員基本給7.0% 修習資金貸与金3.9% 職員諸手当3.6% 庁費1.6% 修習給付金1.5% 各所修繕1.4% 超過勤務手当1.0% 職員旅費0.9% 赴任旅費0.7% 裁判資料整備費0.7% 情報処理業務庁費0.6% 研修費0.5% 休職者給与0.5% 諸謝金0.3% 国有資産所在市町村交付金0.2% 司法修習生旅費0.2% 司法修習生研修委託費0.1% 公務災害補償費0.1% 児童手当0.1% 外国留学旅費0.1% 国会図書館支部庁費0.1% 委員手当0.0% 育児休業手当金国家公務員共済組合負担金0.0% 委員等旅費0.0% 非常勤職員手当0.0% 賠償償還及払戻金0.0% 裁判官等法服費0.0% 外国人招へい旅費0.0% 短時間勤務職員給与0.0% 招へい外国人滞在費0.0% 交際費0.0% 自動車重量税0.0% 国際裁判官連合分担金0.0% 証人等旅費0.0%
2017,ddb.ddb.0812f9.95,206869280000,下級裁判所,裁判所,裁判所,その他の事項経費,その他の事項経費,職員基本給61.5% 職員諸手当29.7% 委員手当3.5% 庁費2.0% 超過勤務手当1.7% 児童手当0.5% 法廷等器具整備費0.4% 委員等旅費0.2% 公共施設等維持管理運営費0.1% 職員旅費0.1% 情報処理業務庁費0.1% 土地建物借料0.1% 非常勤職員手当0.1% 国有財産管理処分庁費0.0% 諸謝金0.0% 短時間勤務職員給与0.0% 自動車重量税0.0% 交際費0.0%
2017,ddb.ddb.ab1f6f.95,319176000,検察審査費,裁判所,裁判所,その他の事項経費,その他の事項経費,検察審査員旅費81.2% 庁費17.2% 委員手当1.3% 職員旅費0.2% 委員等旅費0.1% 証人等旅費0.0%
2017,ddb.ddb.108d02.95,18917371000,裁判費,裁判所,裁判所,その他の事項経費,その他の事項経費,裁判庁費70.6% 諸謝金10.4% 委員等旅費9.5% 特別送達料3.2% 賠償償還及払戻金1.7% 刑事補償金1.6% 裁判旅費1.4% 証人等旅費0.7% 少年補導委託費0.5% 執行官旅費0.2% 少年補償金0.1% 保証金0.1% 身柄拘束者食糧費0.0%
2017,ddb.ddb.b0eab9.95,17871252000,裁判所施設費,裁判所,裁判所,その他の事項経費,その他の事項経費,施設整備費92.9% 不動産購入費3.3% 施設施工庁費3.2% 施設施工旅費0.5%
2017,ddb.ddb.2ba434.95,8000000,裁判所予備経費,裁判所,裁判所,その他の事項経費,その他の事項経費,(裁判所予備経費)100.0%
2017,35c.35c.35c163.95,16816279000,会計検査院,会計検査院,会計検査院,その他の事項経費,その他の事項経費,職員基本給36.6% 職員諸手当19.2% 国家公務員共済組合負担金10.0% 退職手当6.9% 会計検査情報処理業務庁費5.9% 超過勤務手当5.8% 検査旅費3.0% 公共施設等維持管理運営費2.8% 基礎年金等国家公務員共済組合負担金2.3% 会計検査活動費1.4% 庁費1.3% 電子計算機等借料1.0% 短時間勤務職員給与1.0% 官民区分所有施設維持管理運営費0.8% 研修所庁費0.7% 児童手当0.3% 職員旅費0.2% 休職者給与0.2% 各所修繕0.1% 非常勤職員手当0.1% 公務災害補償費0.1% 諸謝金0.0% 外国留学旅費0.0% 外国人招へい旅費0.0% 赴任旅費0.0% 最高会計検査機関国際組織拠出金0.0% 委員等旅費0.0% 最高会計検査機関国際組織分担金0.0% 委員手当0.0% 国会図書館支部庁費0.0% 招へい外国人滞在費0.0% 育児休業手当金国家公務員共済組合負担金0.0% 通信専用料0.0% 交際費0.0% 国有資産所在市町村交付金0.0% 国際機関等派遣職員給与0.0% 自動車重量税0.0% 賠償償還及払戻金0.0%
2017,35c.35c.54148f.95,99411000,会計検査院施設費,会計検査院,会計検査院,その他の事項経費,その他の事項経費,施設整備費97.9% 施設施工庁費1.4% 施設施工旅費0.7%
2017,fe6.f96.acd523.95,37096112000,内閣官房共通費,内閣,内閣官房,その他の事項経費,その他の事項経費,情報処理業務庁費29.3% 職員基本給17.1% 職員諸手当8.8% 庁費5.6% 総理大臣官邸業務庁費5.3% 国家公務員共済組合負担金4.6% 報償費3.9% 諸謝金3.9% 退職手当2.8% 超過勤務手当2.7% 非常勤職員手当2.2% 情報調査委託費2.0% 職員旅費2.0% 拉致問題対策情報収集等活動費1.6% 拉致問題対策庁費1.4% サイバーセキュリティ施策評価事務委託費1.2% 基礎年金等国家公務員共済組合負担金1.0% 重要政策基礎調査委託費0.9% 土地建物借料0.7% 電子計算機等借料0.5% 委員等旅費0.4% 社会保障・税番号制度システム開発等委託費0.4% 短時間勤務職員給与0.4% 国家安全保障政策活動費0.3% 国際テロ情報収集等活動費0.3% 健康・医療戦略推進調査委託費0.2% 児童手当0.2% 各所修繕0.1% 委員手当0.0% 交際費0.0% 休職者給与0.0% 赴任旅費0.0% 外国人招へい旅費0.0% 自動車重量税0.0% 賠償償還及払戻金0.0% 育児休業手当金国家公務員共済組合負担金0.0%
2017,fe6.f96.9155ae.95,1266335000,内閣官房施設費,内閣,内閣官房,その他の事項経費,その他の事項経費,施設整備費94.4% 施設施工庁費5.6% 施設施工旅費0.0%
2017,fe6.f96.acbaa6.95,72099867000,情報収集衛星業務費,内閣,内閣官房,その他の事項経費,その他の事項経費,情報収集衛星システム開発等委託費86.7% 情報収集衛星業務庁費11.9% 通信専用料0.9% 諸謝金0.2% 職員旅費0.1% 土地建物借料0.0% 各所修繕0.0% 委員等旅費0.0% 自動車重量税0.0%
2017,fe6.f96.e470c5.95,3342307000,情報収集衛星施設費,内閣,内閣官房,その他の事項経費,その他の事項経費,施設整備費96.4% 施設施工庁費3.5% 施設施工旅費0.1%
2017,fe6.5cf.5cf8a2.95,1163642000,内閣法制局,内閣,内閣法制局,その他の事項経費,その他の事項経費,職員基本給39.5% 職員諸手当22.3% 情報処理業務庁費21.9% 庁費9.1% 超過勤務手当6.2% 児童手当0.4% 各所修繕0.3% 諸謝金0.1% 国会図書館支部庁費0.1% 職員旅費0.1% 交際費0.0% 自動車重量税0.0%
2017,fe6.69d.69d8fa.95,11394535000,人事院,内閣,人事院,その他の事項経費,その他の事項経費,職員基本給28.2% 情報処理業務庁費23.7% 職員諸手当15.2% 国家公務員共済組合負担金7.8% 退職手当5.8% 庁費4.5% 任用試験費3.1% 超過勤務手当3.1% 基礎年金等国家公務員共済組合負担金1.7% 研修所庁費1.6% 職員旅費1.3% 外国留学旅費1.2% 短時間勤務職員給与0.8% 諸謝金0.7% 各所修繕0.3% 児童手当0.2% 休職者給与0.1% 施設整備費0.1% 赴任旅費0.1% 国有資産所在市町村交付金0.1% 通信専用料0.1% 講師等旅費0.1% 非常勤職員手当0.0% 国際機関等派遣職員給与0.0% 外国人招へい旅費0.0% 委員手当0.0% 国会図書館支部庁費0.0% 招へい外国人滞在費0.0% 交際費0.0% 公務災害補償費0.0% 育児休業手当金国家公務員共済組合負担金0.0% 自動車重量税0.0% 証人等旅費0.0% 国際人事管理機関連合会分担金0.0% 賠償償還及払戻金0.0%
2017,281.8e3.3ff064.95,32882738000,内閣本府共通費,内閣府,内閣本府,その他の事項経費,その他の事項経費,社会保障・税番号制度システム開発等委託費20.3% 職員基本給19.2% 国家公務員共済組合負担金10.3% 職員諸手当9.9% 情報処理業務庁費8.3% 庁費8.3% 退職手当6.2% 公共施設等維持管理運営費3.0% 超過勤務手当2.8% 基礎年金等国家公務員共済組合負担金2.6% 非常勤職員手当2.0% 土地建物借料1.2% 拉致被害者等給付金及滞在援助金0.8% 短時間勤務職員給与0.7% 職員旅費0.6% 消費税転嫁等対策業務庁費0.6% 委員手当0.6% 委員等旅費0.5% 諸謝金0.3% 休職者給与0.3% 拉致被害者等生活相談等事務委託費0.3% 児童手当0.2% 各所修繕0.2% 国有資産所在市町村交付金0.1% 赴任旅費0.1% 消費者政策業務庁費0.1% 公務災害補償費0.1% 国際機関等派遣職員給与0.1% 外国留学旅費0.1% 褒賞金0.0% 交際費0.0% 国会図書館支部庁費0.0% みどりの学術賞賞金0.0% 自動車重量税0.0% 外国人招へい旅費0.0% 賠償償還及払戻金0.0% 災害検査旅費0.0%
2017,281.8e3.fb6cdf.95,1754613000,内閣本府施設費,内閣府,内閣本府,その他の事項経費,その他の事項経費,施設整備費79.2% 施設施工庁費20.7% 施設施工旅費0.1%
2017,281.8e3.55f6a8.95,107343000,公文書等管理政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,諸謝金94.0% 職員旅費3.8% 庁費1.8% 委員等旅費0.4%
2017,281.8e3.870e2d.95,2009884000,独立行政法人国立公文書館運営費,内閣府,内閣本府,その他の事項経費,その他の事項経費,独立行政法人国立公文書館運営費交付金100.0%
2017,281.8e3.4d4d42.95,11100002000,政府広報費,内閣府,内閣本府,その他の事項経費,その他の事項経費,啓発広報費93.0% 国際機関等拠出金4.5% 情報処理業務庁費2.1% 諸謝金0.2% 職員旅費0.1% 非常勤職員手当0.0%
2017,281.8e3.ab4ade.95,1531769000,経済財政政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,経済財政政策運営調査費39.7% 景気動向調査費13.3% 民間資金等活用事業調査費補助金9.8% 民間資金等活用事業調査費9.4% 情報処理業務庁費8.3% 市民活動促進等調査費4.6% 職員旅費4.0% 庁費2.9% 経済協力開発機構拠出金2.3% 経済新生政策調査費2.2% 委員等旅費1.9% 諸謝金0.7% 非常勤職員手当0.6% 経済調査等委託費0.2% 委員手当0.0%
2017,281.8e3.48ff7b.95,182138000,地方創生支援費,内閣府,内閣本府,その他の事項経費,その他の事項経費,地方創生支援委託費51.1% 非常勤職員手当22.6% 委員等旅費11.5% 庁費7.8% 職員旅費3.6% 情報処理業務庁費1.8% 諸謝金1.6% 都市再生安全確保計画策定事業費補助金0.0% 地方創生支援事業費補助金0.0%
2017,281.8e3.fa0851.95,985201000,科学技術・イノベーション政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,科学技術基礎調査等委託費63.3% 庁費20.3% 非常勤職員手当6.6% 職員旅費4.4% 委員等旅費2.8% 情報処理業務庁費0.9% 諸謝金0.6% 経済協力開発機構拠出金0.5% 外国人招へい旅費0.4% 招へい外国人滞在費0.1% 主要国首脳会議開催職員旅費0.0% 主要国首脳会議開催委員等旅費0.0% 主要国首脳会議開催庁費0.0%
2017,281.8e3.311dbb.13,82500000000,科学技術イノベーション創造推進費,内閣府,内閣本府,科学技術振興費,文教及び科学振興費,(科学技術イノベーション創造推進費)100.0%
2017,281.8e3.6bd68f.95,36147115000,遺棄化学兵器廃棄処理事業費,内閣府,内閣本府,その他の事項経費,その他の事項経費,遺棄化学兵器廃棄処理事業等委託費99.0% 遺棄化学兵器廃棄処理業務庁費0.5% 非常勤職員手当0.3% 遺棄化学兵器廃棄処理業務旅費0.2% 諸謝金0.0% 委員等旅費0.0%
2017,281.8e3.182795.95,37122915000,防災政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,災害救助費等負担金50.3% 被災者生活再建支援金補助金40.1% 災害関係調査費4.4% 中央防災通信維持費2.3% 無線通信機器等整備費0.9% 特定地震防災対策施設運営費補助金0.7% 災害援護貸付金0.5% 災害弔慰金等負担金0.5% 国際防災戦略事務局拠出金0.2% 職員旅費0.1% 非常勤職員手当0.0% 各所修繕0.0% 委員等旅費0.0% 自動車重量税0.0%
2017,281.8e3.aecc9c.63,6700000000,電源開発促進税財源原子力安全規制対策費エネルギー対策特別会計へ繰入,内閣府,内閣本府,エネルギー対策費,エネルギー対策費,電源開発促進税財源のエネルギー対策特別会計へ繰入100.0%
2017,281.8e3.86c37e.95,11241598000,沖縄政策費(その他の事項経費),内閣府,内閣本府,その他の事項経費,その他の事項経費,不発弾等処理交付金24.9% 沖縄安全対策事業費補助金13.1% 沖縄子供の貧困緊急対策事業費補助金9.8% 沖縄離島活性化推進事業費補助金9.6% 拠点返還地跡地利用推進交付金8.9% 沖縄振興開発金融公庫補給金8.0% 沖縄安全対策業務庁費7.7% 沖縄国際物流拠点活用推進事業費補助金7.3% 交通環境等改善調査委託費2.7% 沖縄振興開発調査委託費2.0% 沖縄型産業中核人材育成事業委託費1.6% 所有者不明土地実態調査等委託費1.4% 鉄軌道等導入課題詳細調査委託費1.3% 駐留軍用地跡地利用推進事業費補助金0.6% 庁費0.4% 情報処理業務庁費0.2% 対馬丸平和祈念事業推進費補助金0.2% 位置境界明確化調査等委託費0.1% 職員旅費0.1% 対馬丸遭難学童遺族特別支出金0.0% 諸謝金0.0% 委員等旅費0.0% 対馬丸遭難学童遺族特別支出金支給事務委託費0.0% 委員手当0.0% 参考人等旅費0.0%
2017,281.8e3.86c37e.13,16726307000,沖縄政策費(科学技術振興費),内閣府,内閣本府,科学技術振興費,文教及び科学振興費,沖縄科学技術大学院大学学園補助金92.9% 沖縄科学技術大学院大学学園施設整備費補助金7.1%
2017,281.8e3.46e445.95,135836726000,沖縄振興交付金事業推進費,内閣府,内閣本府,その他の事項経費,その他の事項経費,沖縄振興特別推進交付金50.7% 沖縄振興公共投資交付金49.3%
2017,281.8e3.cfeea1.95,2572000000,沖縄北部連携促進特別振興事業費,内閣府,内閣本府,その他の事項経費,その他の事項経費,沖縄北部連携促進特別振興事業費補助金99.9% 職員旅費0.1%
2017,281.8e3.de1ca3.95,61714000,沖縄振興推進調査費,内閣府,内閣本府,その他の事項経費,その他の事項経費,(沖縄振興推進調査費)100.0%
2017,281.8e3.44716a.14,9422566000,沖縄教育振興事業費,内閣府,内閣本府,文教施設費,文教及び科学振興費,学校施設環境改善交付金76.4% 公立学校施設整備費負担金23.6%
2017,281.8e3.329b6b.95,2195000,沖縄保健衛生諸費,内閣府,内閣本府,その他の事項経費,その他の事項経費,委員等旅費69.4% 諸謝金30.6%
2017,281.8e3.0d8cd1.41,2882427000,沖縄開発事業費(治山治水対策事業費),内閣府,内閣本府,治山治水対策事業費,公共事業関係費,堰堤維持費87.7% 治山事業費補助9.7% 国有林野内治山事業費1.2% 治水事業調査費0.6% 治水営繕宿舎費0.5% 海岸事業調査費0.3%
2017,281.8e3.0d8cd1.42,30888000000,沖縄開発事業費(道路整備事業費),内閣府,内閣本府,道路整備事業費,公共事業関係費,道路交通円滑化事業費64.6% 道路維持管理費17.2% 地域連携道路事業費12.4% 地域連携道路事業費補助5.0% 道路更新防災対策事業費0.5% 道路維持費補助0.1% 道路調査費補助0.1% 道路整備営繕宿舎費0.0% 道路調査費0.0%
2017,281.8e3.0d8cd1.43,11387157000,沖縄開発事業費(港湾空港鉄道等整備事業費),内閣府,内閣本府,港湾空港鉄道等整備事業費,公共事業関係費,港湾改修費91.4% 港湾改修費補助8.1% 港湾営繕宿舎費0.2% 港湾作業船整備費0.1% 港湾事業調査費0.1%
2017,281.8e3.0d8cd1.44,4904000000,沖縄開発事業費(住宅都市環境整備事業費),内閣府,内閣本府,住宅都市環境整備事業費,公共事業関係費,交通事故重点対策道路事業費52.6% 道路交通安全施設等整備事業費24.5% 無電柱化推進事業費21.6% 沿道環境改善事業費1.2% 道路環境営繕宿舎費0.1%
2017,281.8e3.0d8cd1.45,8006164000,沖縄開発事業費(公園水道廃棄物処理等施設整備費),内閣府,内閣本府,公園水道廃棄物処理等施設整備費,公共事業関係費,水道施設整備費補助42.6% 循環型社会形成推進交付金24.5% 国営公園維持管理費21.1% 国営公園整備費11.7% 国営公園営繕宿舎費0.0%
2017,281.8e3.0d8cd1.46,16392226000,沖縄開発事業費(農林水産基盤整備事業費),内閣府,内閣本府,農林水産基盤整備事業費,公共事業関係費,農業生産基盤整備事業費補助38.2% かんがい排水事業費35.4% 水産基盤整備事業費補助23.7% 森林環境保全整備事業費補助2.0% 農業農村整備営繕宿舎費0.5% 国営造成施設管理費0.3% 農業生産基盤整備事業調査費0.0% 総合農地防災事業費0.0%
2017,281.8e3.0d8cd1.47,18255000000,沖縄開発事業費(社会資本総合整備事業費),内閣府,内閣本府,社会資本総合整備事業費,公共事業関係費,社会資本整備総合交付金77.1% 防災・安全社会資本整備交付金22.9%
2017,281.8e3.3bc2c5.48,2572000000,沖縄北部連携促進特別振興対策特定開発事業推進費,内閣府,内閣本府,推進費等,公共事業関係費,(沖縄北部連携促進特別振興対策特定開発事業推進費)100.0%
2017,281.8e3.7e1533.95,2684907000,共生社会政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,諸謝金37.4% 青年の船運航費28.4% 地域子供の未来応援交付金22.8% 外国人招へい旅費4.8% 庁費2.9% 職員旅費1.1% 情報処理業務庁費0.9% 委員等旅費0.7% 非常勤職員手当0.6% 青年海外派遣旅費0.4%
2017,281.8e3.6d813b.95,2693369000,栄典行政費,内閣府,内閣本府,その他の事項経費,その他の事項経費,褒賞品製造費98.7% 情報処理業務庁費1.0% 電子計算機等借料0.3%
2017,281.8e3.4f456b.95,909245000,男女共同参画社会形成促進費,内閣府,内閣本府,その他の事項経費,その他の事項経費,地域女性活躍推進交付金44.0% 諸謝金23.2% 性犯罪・性暴力被害者支援交付金17.9% 庁費6.3% 職員旅費2.9% 情報処理業務庁費2.5% 非常勤職員手当2.0% 委員等旅費1.2%
2017,281.8e3.6d0eff.95,141233000,食品安全政策費(その他の事項経費),内閣府,内閣本府,その他の事項経費,その他の事項経費,食品安全関係調査費50.8% 庁費21.8% 委員等旅費12.9% 職員旅費10.7% 外国人招へい旅費2.2% 諸謝金1.6% 委員手当0.1%
2017,281.8e3.6d0eff.13,176850000,食品安全政策費(科学技術振興費),内閣府,内閣本府,科学技術振興費,文教及び科学振興費,食品健康影響評価技術研究委託費100.0%
2017,281.8e3.0de493.95,183561000,公益法人制度適正運営推進費,内閣府,内閣本府,その他の事項経費,その他の事項経費,情報処理業務庁費75.8% 庁費15.5% 職員旅費4.4% 委員等旅費4.4%
2017,281.8e3.f0a47d.13,1943061000,経済社会総合研究所,内閣府,内閣本府,科学技術振興費,文教及び科学振興費,職員基本給36.0% 試験研究費20.7% 職員諸手当18.4% 景気動向調査費6.6% 経済調査等委託費5.8% 情報処理業務庁費5.2% 超過勤務手当2.0% 経済調査等地方公共団体委託費1.2% 諸謝金1.0% 短時間勤務職員給与0.9% 職員旅費0.7% 委員等旅費0.7% 非常勤職員手当0.4% 児童手当0.2% 在外研究員旅費0.1% 外国人招へい旅費0.1% 招へい外国人滞在費0.0%
2017,281.8e3.207ad8.95,2136364000,迎賓施設運営費,内閣府,内閣本府,その他の事項経費,その他の事項経費,迎賓施設業務庁費97.3% 各所修繕1.7% 諸謝金1.0% 委員等旅費0.0%
2017,281.8e3.78c91b.43,21504917000,沖縄空港整備事業費自動車安全特別会計へ繰入,内閣府,内閣本府,港湾空港鉄道等整備事業費,公共事業関係費,空港整備事業財源自動車安全特別会計へ繰入100.0%
2017,281.8e3.47c9b3.43,17732000000,航空機燃料税財源沖縄空港整備事業費自動車安全特別会計へ繰入,内閣府,内閣本府,港湾空港鉄道等整備事業費,公共事業関係費,航空機燃料税財源の自動車安全特別会計へ繰入100.0%
2017,281.8e3.7184d8.13,30000000000,国立研究開発法人日本医療研究開発機構出資,内閣府,内閣本府,科学技術振興費,文教及び科学振興費,国立研究開発法人日本医療研究開発機構出資金100.0%
2017,281.8e3.0b491b.95,10000000000,原子力災害対策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,原子力災害対策事業費補助金100.0%
2017,281.eb8.eb80f7.95,1694767000,地方創生推進事務局,内閣府,地方創生推進事務局,その他の事項経費,その他の事項経費,総合特区支援利子補給金38.4% 地方創生推進委託費21.8% 地域再生支援利子補給金15.8% 国家戦略特区支援利子補給金10.3% 庁費4.3% 諸謝金2.0% 非常勤職員手当1.8% 情報処理業務庁費1.4% 職員基本給1.3% 職員旅費1.2% 委員等旅費0.8% 職員諸手当0.6% 超過勤務手当0.2% 委員手当0.1% 児童手当0.0%
2017,281.eb8.7868af.95,1500000000,総合特区推進調整費,内閣府,地方創生推進事務局,その他の事項経費,その他の事項経費,(総合特区推進調整費)100.0%
2017,281.eb8.941da2.95,119932000000,地方創生推進費,内閣府,地方創生推進事務局,その他の事項経費,その他の事項経費,地方創生拠点整備交付金50.0% 地方創生推進交付金50.0%
2017,281.eb8.3d18f8.48,40068000000,地方創生基盤整備事業推進費,内閣府,地方創生推進事務局,推進費等,公共事業関係費,地方創生整備推進交付金100.0%
2017,281.ff1.ff1d60.95,188251000,知的財産戦略推進事務局,内閣府,知的財産戦略推進事務局,その他の事項経費,その他の事項経費,諸謝金34.6% 庁費26.6% 非常勤職員手当12.5% 職員旅費8.7% 職員基本給7.9% 職員諸手当3.6% 委員等旅費3.3% 委員手当2.5% 情報処理業務庁費0.3% 児童手当0.0%
2017,281.ba7.ba7df4.95,24485967000,宇宙開発戦略推進事務局,内閣府,宇宙開発戦略推進事務局,その他の事項経費,その他の事項経費,実用準天頂衛星システム開発等委託費95.3% 実用準天頂衛星業務庁費1.6% 宇宙開発利用推進調査委託費1.6% 職員基本給0.3% 土地建物借料0.2% 職員諸手当0.2% 職員旅費0.2% 庁費0.2% 非常勤職員手当0.2% 情報処理業務庁費0.1% 委員等旅費0.1% 諸謝金0.0% 超過勤務手当0.0% 委員手当0.0% 児童手当0.0% 交際費0.0%
2017,281.8d3.8d3bbc.95,369516000,北方対策本部,内閣府,北方対策本部,その他の事項経費,その他の事項経費,北方地域旧漁業権者等貸付事業費補助金42.6% 職員基本給18.1% 庁費14.1% 職員諸手当9.7% 諸謝金8.4% 職員旅費2.1% 超過勤務手当2.1% 短時間勤務職員給与1.7% 委員等旅費1.2%
2017,281.8d3.d10ffa.95,1236096000,独立行政法人北方領土問題対策協会運営費,内閣府,北方対策本部,その他の事項経費,その他の事項経費,独立行政法人北方領土問題対策協会一般業務勘定運営費交付金100.0%
2017,281.1a0.1a0e69.95,3116119000,子ども・子育て本部,内閣府,子ども・子育て本部,その他の事項経費,その他の事項経費,地域少子化対策重点推進交付金82.6% 職員基本給4.2% 庁費4.1% 諸謝金3.4% 職員諸手当2.2% 情報処理業務庁費1.3% 超過勤務手当0.6% 経済協力開発機構拠出金0.4% 委員等旅費0.3% 職員旅費0.3% 非常勤職員手当0.3% 委員手当0.1% 監査旅費0.0% 児童手当0.0% 結婚新生活支援事業費補助金0.0%
2017,281.1a0.7392ba.06,6314762000,子ども・子育て支援推進費(生活扶助等社会福祉費),内閣府,子ども・子育て本部,生活扶助等社会福祉費,社会保障関係費,子ども・子育て支援推進費補助金98.3% 子どものための教育・保育給付調査委託費1.7% 子どものための教育・保育給付災害臨時特例補助金0.0%
