year,code,amount,name,topname,depname,depcat,cat,ref
2015,862.66c.66cf32.13,1092628000,国立国会図書館(科学技術振興費),国会,国立国会図書館,科学技術振興費,文教及び科学振興費,科学技術関係資料費100.0%
2015,862.66c.4c8584.95,1547917000,国立国会図書館施設費,国会,国立国会図書館,その他の事項経費,その他の事項経費,施設整備費93.1% 施設施工庁費6.8% 施設施工旅費0.1%
2015,862.4fa.4faf36.95,123018000,裁判官訴追委員会,国会,裁判官訴追委員会,その他の事項経費,その他の事項経費,職員基本給56.5% 職員諸手当26.5% 非常勤職員手当6.2% 庁費4.0% 超過勤務手当3.6% 児童手当0.7% 職務雑費0.7% 委員旅費0.7% 職員旅費0.7% 証人等旅費0.3% 諸謝金0.0%
2015,862.8af.8af090.95,105399000,裁判官弾劾裁判所,国会,裁判官弾劾裁判所,その他の事項経費,その他の事項経費,職員基本給59.5% 職員諸手当30.8% 庁費5.0% 超過勤務手当2.8% 職務雑費0.9% 職員旅費0.4% 委員旅費0.3% 諸謝金0.2% 児童手当0.1% 証人等旅費0.0% 自動車重量税0.0%
2015,ddb.ddb.27400c.95,73852368000,最高裁判所,裁判所,裁判所,その他の事項経費,その他の事項経費,国家公務員共済組合負担金42.7% 退職手当20.3% 基礎年金等国家公務員共済組合負担金10.8% 職員基本給7.0% 修習資金貸与金6.7% 職員諸手当3.4% 庁費1.5% 各所修繕1.3% 超過勤務手当1.0% 職員旅費0.9% 赴任旅費0.7% 裁判資料整備費0.7% 休職者給与0.5% 研修費0.5% 情報処理業務庁費0.4% 諸謝金0.3% 司法修習生旅費0.3% 国有資産所在市町村交付金0.3% 司法修習生研修委託費0.1% 公務災害補償費0.1% 育児休業手当金国家公務員共済組合負担金0.1% 外国留学旅費0.1% 児童手当0.1% 国会図書館支部庁費0.1% 委員手当0.0% 委員等旅費0.0% 非常勤職員手当0.0% 外国人招へい旅費0.0% 賠償償還及払戻金0.0% 裁判官等法服費0.0% 招へい外国人滞在費0.0% 短時間勤務職員給与0.0% 交際費0.0% 自動車重量税0.0% 国際裁判官連合分担金0.0% 証人等旅費0.0%
2015,ddb.ddb.0812f9.95,203468813000,下級裁判所,裁判所,裁判所,その他の事項経費,その他の事項経費,職員基本給62.1% 職員諸手当28.9% 委員手当3.7% 庁費2.1% 超過勤務手当1.8% 児童手当0.5% 法廷等器具整備費0.3% 委員等旅費0.2% 公共施設等維持管理運営費0.2% 職員旅費0.1% 情報処理業務庁費0.1% 非常勤職員手当0.1% 土地建物借料0.0% 諸謝金0.0% 国有財産管理処分庁費0.0% 短時間勤務職員給与0.0% 自動車重量税0.0% 交際費0.0%
2015,ddb.ddb.ab1f6f.95,324336000,検察審査費,裁判所,裁判所,その他の事項経費,その他の事項経費,検察審査員旅費82.3% 庁費16.0% 委員手当1.2% 職員旅費0.3% 委員等旅費0.1% 証人等旅費0.0%
2015,ddb.ddb.108d02.95,19397760000,裁判費,裁判所,裁判所,その他の事項経費,その他の事項経費,裁判庁費66.7% 諸謝金10.9% 委員等旅費10.0% 賠償償還及払戻金3.4% 特別送達料3.1% 刑事補償金2.5% 裁判旅費1.4% 証人等旅費0.8% 少年補導委託費0.8% 執行官旅費0.2% 少年補償金0.1% 保証金0.1% 身柄拘束者食糧費0.0%
2015,ddb.ddb.b0eab9.95,15605588000,裁判所施設費,裁判所,裁判所,その他の事項経費,その他の事項経費,施設整備費90.7% 不動産購入費5.0% 施設施工庁費3.8% 施設施工旅費0.5%
2015,ddb.ddb.2ba434.95,8000000,裁判所予備経費,裁判所,裁判所,その他の事項経費,その他の事項経費,(裁判所予備経費)100.0%
2015,35c.35c.35c163.95,16762383000,会計検査院,会計検査院,会計検査院,その他の事項経費,その他の事項経費,職員基本給37.3% 職員諸手当18.7% 国家公務員共済組合負担金9.9% 退職手当8.5% 超過勤務手当5.8% 会計検査情報処理業務庁費4.2% 検査旅費3.1% 公共施設等維持管理運営費2.8% 基礎年金等国家公務員共済組合負担金2.6% 庁費1.4% 会計検査活動費1.3% 官民区分所有施設維持管理運営費0.9% 短時間勤務職員給与0.8% 研修所庁費0.7% 電子計算機等借料0.7% 児童手当0.3% 職員旅費0.2% 各所修繕0.1% 休職者給与0.1% 非常勤職員手当0.1% 公務災害補償費0.1% 赴任旅費0.1% 諸謝金0.0% 外国留学旅費0.0% 外国人招へい旅費0.0% 国有資産所在市町村交付金0.0% 最高会計検査機関国際組織拠出金0.0% 委員等旅費0.0% 最高会計検査機関国際組織分担金0.0% 委員手当0.0% 国会図書館支部庁費0.0% 育児休業手当金国家公務員共済組合負担金0.0% 招へい外国人滞在費0.0% 国際機関等派遣職員給与0.0% 通信専用料0.0% 交際費0.0% 自動車重量税0.0% 賠償償還及払戻金0.0%
2015,35c.35c.54148f.95,66752000,会計検査院施設費,会計検査院,会計検査院,その他の事項経費,その他の事項経費,施設整備費88.3% 施設施工庁費11.0% 施設施工旅費0.7%
2015,fe6.f96.acd523.95,42252843000,内閣官房共通費,内閣,内閣官房,その他の事項経費,その他の事項経費,情報処理業務庁費29.8% 社会保障・税番号制度システム開発等委託費14.7% 職員基本給14.3% 職員諸手当6.9% 庁費4.6% 総理大臣官邸業務庁費4.1% 国家公務員共済組合負担金3.8% 報償費3.5% 諸謝金2.8% 退職手当2.2% 超過勤務手当2.2% 非常勤職員手当2.0% 情報調査委託費1.8% 職員旅費1.6% 拉致問題対策情報収集等活動費1.4% 拉致問題対策庁費1.2% 基礎年金等国家公務員共済組合負担金0.8% 土地建物借料0.6% 委員等旅費0.4% 短時間勤務職員給与0.3% 国家安全保障政策活動費0.3% 重要政策基礎調査委託費0.2% 電子計算機等借料0.2% 児童手当0.2% 各所修繕0.1% 委員手当0.1% 健康・医療戦略推進調査委託費0.1% 交際費0.0% 休職者給与0.0% 赴任旅費0.0% 外国人招へい旅費0.0% 自動車重量税0.0% 育児休業手当金国家公務員共済組合負担金0.0% 賠償償還及払戻金0.0% 移転費0.0%
2015,fe6.f96.9155ae.95,539313000,内閣官房施設費,内閣,内閣官房,その他の事項経費,その他の事項経費,施設整備費96.3% 施設施工庁費3.6% 施設施工旅費0.1%
2015,fe6.f96.acbaa6.95,70837614000,情報収集衛星業務費,内閣,内閣官房,その他の事項経費,その他の事項経費,情報収集衛星システム開発等委託費87.0% 情報収集衛星業務庁費11.7% 通信専用料0.9% 諸謝金0.2% 職員旅費0.1% 土地建物借料0.0% 各所修繕0.0% 委員等旅費0.0% 自動車重量税0.0%
2015,fe6.f96.e470c5.95,471002000,情報収集衛星施設費,内閣,内閣官房,その他の事項経費,その他の事項経費,施設整備費95.5% 施設施工庁費4.1% 施設施工旅費0.4%
2015,fe6.5cf.5cf8a2.95,1042156000,内閣法制局,内閣,内閣法制局,その他の事項経費,その他の事項経費,職員基本給44.2% 職員諸手当24.1% 情報処理業務庁費14.9% 庁費9.1% 超過勤務手当6.6% 児童手当0.4% 各所修繕0.3% 諸謝金0.2% 国会図書館支部庁費0.1% 職員旅費0.1% 交際費0.0% 自動車重量税0.0%
2015,fe6.69d.69d8fa.95,11646988000,人事院,内閣,人事院,その他の事項経費,その他の事項経費,職員基本給27.6% 情報処理業務庁費24.7% 職員諸手当14.0% 退職手当8.1% 国家公務員共済組合負担金7.4% 庁費4.2% 超過勤務手当3.0% 任用試験費2.9% 基礎年金等国家公務員共済組合負担金1.9% 職員旅費1.3% 外国留学旅費1.2% 研修所庁費1.1% 諸謝金0.7% 短時間勤務職員給与0.7% 児童手当0.2% 各所修繕0.2% 休職者給与0.1% 施設整備費0.1% 通信専用料0.1% 赴任旅費0.1% 講師等旅費0.1% 国有資産所在市町村交付金0.1% 非常勤職員手当0.0% 委員手当0.0% 国際機関等派遣職員給与0.0% 外国人招へい旅費0.0% 国会図書館支部庁費0.0% 育児休業手当金国家公務員共済組合負担金0.0% 交際費0.0% 招へい外国人滞在費0.0% 公務災害補償費0.0% 自動車重量税0.0% 証人等旅費0.0% 国際人事管理機関連合会分担金0.0% 賠償償還及払戻金0.0%
2015,281.8e3.3ff064.95,26776186000,内閣本府共通費,内閣府,内閣本府,その他の事項経費,その他の事項経費,職員基本給23.4% 庁費13.3% 職員諸手当11.8% 国家公務員共済組合負担金11.7% 情報処理業務庁費9.7% 退職手当7.4% 公共施設等維持管理運営費3.6% 超過勤務手当3.5% 基礎年金等国家公務員共済組合負担金3.4% 非常勤職員手当2.2% 土地建物借料1.9% 移転費0.9% 拉致被害者等給付金及滞在援助金0.9% 消費税転嫁等対策業務庁費0.8% 委員手当0.8% 職員旅費0.8% 委員等旅費0.7% 短時間勤務職員給与0.5% 休職者給与0.4% 諸謝金0.4% 拉致被害者等生活相談等事務委託費0.4% 児童手当0.2% 各所修繕0.2% 国有資産所在市町村交付金0.2% 赴任旅費0.2% 消費者政策業務庁費0.2% 公務災害補償費0.1% 外国留学旅費0.1% 国際機関等派遣職員給与0.1% 褒賞金0.1% 交際費0.0% 国会図書館支部庁費0.0% 育児休業手当金国家公務員共済組合負担金0.0% みどりの学術賞賞金0.0% 自動車重量税0.0% 賠償償還及払戻金0.0% 災害検査旅費0.0%
2015,281.8e3.fb6cdf.95,398608000,内閣本府施設費,内閣府,内閣本府,その他の事項経費,その他の事項経費,施設整備費89.6% 施設施工庁費10.3% 施設施工旅費0.1%
2015,281.8e3.55f6a8.95,52470000,公文書等管理政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,諸謝金86.9% 職員旅費9.2% 庁費3.8% 委員等旅費0.1%
2015,281.8e3.870e2d.95,2249284000,独立行政法人国立公文書館運営費,内閣府,内閣本府,その他の事項経費,その他の事項経費,独立行政法人国立公文書館運営費交付金100.0%
2015,281.8e3.4d4d42.95,11114742000,政府広報費,内閣府,内閣本府,その他の事項経費,その他の事項経費,啓発広報費93.7% 国際機関等拠出金4.5% 情報処理業務庁費1.5% 諸謝金0.2% 職員旅費0.1% 非常勤職員手当0.0%
2015,281.8e3.6bd68f.95,31415542000,遺棄化学兵器廃棄処理事業費,内閣府,内閣本府,その他の事項経費,その他の事項経費,遺棄化学兵器廃棄処理事業等委託費98.8% 遺棄化学兵器廃棄処理業務庁費0.6% 非常勤職員手当0.3% 遺棄化学兵器廃棄処理業務旅費0.2% 諸謝金0.0% 委員等旅費0.0%
2015,281.8e3.ab4ade.95,1965872000,経済財政政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,経済財政政策運営調査費61.6% 景気動向調査費9.3% 情報処理業務庁費6.4% 民間資金等活用事業調査費6.2% 市民活動促進調査費3.7% 職員旅費3.0% 経済新生政策調査費2.7% 庁費2.4% 経済協力開発機構拠出金1.7% 委員等旅費1.4% 諸謝金0.9% 非常勤職員手当0.3% 経済調査等委託費0.3% 委員手当0.1% 実践キャリア・アップ戦略事業費補助金0.0%
2015,281.8e3.dda89f.95,11021866000,地域活性化政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,地域再生戦略交付金63.5% 地域活性化支援業務委託費14.5% 地方創生支援事業費補助金10.2% 総合特区支援利子補給金5.3% 地域再生支援利子補給金2.4% 環境未来都市構想推進事業委託費0.7% 国家戦略特区支援利子補給金0.7% 非常勤職員手当0.5% 都市再生安全確保計画策定事業費補助金0.4% 国家戦略特別区域調査委託費0.4% 庁費0.4% 委員等旅費0.2% 地域再生調査委託費0.2% 情報処理業務庁費0.2% 諸謝金0.2% 総合特別区域調査委託費0.1% 中心市街地活性化調査委託費0.1% 職員旅費0.1% 特定地域再生事業費補助金0.0%
2015,281.8e3.7868af.95,5000000000,総合特区推進調整費,内閣府,内閣本府,その他の事項経費,その他の事項経費,(総合特区推進調整費)100.0%
2015,281.8e3.aa5a70.48,43068000000,地域再生推進費,内閣府,内閣本府,推進費等,公共事業関係費,地域再生基盤強化交付金100.0%
2015,281.8e3.fa0851.95,388293000,科学技術・イノベーション政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,庁費39.2% 科学技術基礎調査等委託費21.1% 非常勤職員手当15.3% 職員旅費9.8% 委員等旅費7.3% 情報処理業務庁費3.0% 諸謝金2.6% 外国人招へい旅費1.3% 招へい外国人滞在費0.4%
2015,281.8e3.311dbb.13,50000000000,科学技術イノベーション創造推進費,内閣府,内閣本府,科学技術振興費,文教及び科学振興費,(科学技術イノベーション創造推進費)100.0%
2015,281.8e3.2eb980.95,20071518000,宇宙開発利用政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,実用準天頂衛星システム開発等委託費96.3% 実用準天頂衛星業務庁費1.6% 宇宙開発利用推進調査委託費1.5% 土地建物借料0.3% 庁費0.1% 職員旅費0.1% 非常勤職員手当0.0% 委員等旅費0.0% 委員手当0.0% 諸謝金0.0%
2015,281.8e3.182795.95,5209603000,防災政策費,内閣府,内閣本府,その他の事項経費,その他の事項経費,災害関係調査費31.6% 災害救助費等負担金21.0% 中央防災通信維持費16.9% 被災者生活再建支援金補助金11.5% 無線通信機器等整備費5.7% 特定地震防災対策施設運営費補助金4.8% 災害援護貸付金3.8% 災害弔慰金等負担金2.7% 国際防災戦略事務局拠出金1.1% 職員旅費0.4% 非常勤職員手当0.3% 各所修繕0.2% 委員等旅費0.1% 自動車重量税0.0%
2015,281.8e3.aecc9c.63,13158000000,電源開発促進税財源原子力安全規制対策費エネルギー対策特別会計へ繰入,内閣府,内閣本府,エネルギー対策費,エネルギー対策費,電源開発促進税財源のエネルギー対策特別会計へ繰入100.0%
2015,281.8e3.86c37e.95,4837724000,沖縄政策費(その他の事項経費),内閣府,内閣本府,その他の事項経費,その他の事項経費,不発弾等処理交付金53.8% 沖縄振興開発金融公庫補給金21.6% 沖縄振興開発調査委託費10.8% 所有者不明土地実態調査等委託費4.1% 鉄軌道等導入課題詳細調査委託費4.1% 駐留軍用地跡地利用推進事業費補助金3.7% 庁費1.0% 対馬丸平和祈念事業推進費補助金0.3% 情報処理業務庁費0.3% 位置境界明確化調査等委託費0.1% 職員旅費0.1% 対馬丸遭難学童遺族特別支出金0.1% 諸謝金0.0% 委員等旅費0.0% 対馬丸遭難学童遺族特別支出金支給事務委託費0.0% 委員手当0.0% 参考人等旅費0.0% 鉄軌道等導入課題検討基礎調査委託費0.0%
2015,281.8e3.86c37e.13,19250086000,沖縄政策費(科学技術振興費),内閣府,内閣本府,科学技術振興費,文教及び科学振興費,沖縄科学技術大学院大学学園補助金86.8% 沖縄科学技術大学院大学学園施設整備費補助金13.2%
2015,281.8e3.46e445.95,162227463000,沖縄振興交付金事業推進費,内閣府,内閣本府,その他の事項経費,その他の事項経費,沖縄振興公共投資交付金50.3% 沖縄振興特別推進交付金49.7%
2015,281.8e3.cfeea1.95,2572000000,沖縄北部連携促進特別振興事業費,内閣府,内閣本府,その他の事項経費,その他の事項経費,沖縄北部連携促進特別振興事業費補助金99.9% 職員旅費0.1%
2015,281.8e3.de1ca3.95,61714000,沖縄振興推進調査費,内閣府,内閣本府,その他の事項経費,その他の事項経費,(沖縄振興推進調査費)100.0%
2015,281.8e3.44716a.14,8034480000,沖縄教育振興事業費,内閣府,内閣本府,文教施設費,文教及び科学振興費,学校施設環境改善交付金68.6% 公立学校施設整備費負担金31.4%
2015,281.8e3.329b6b.95,3639000,沖縄保健衛生諸費,内閣府,内閣本府,その他の事項経費,その他の事項経費,委員等旅費55.8% 諸謝金44.2%
2015,281.8e3.0d8cd1.41,2874384000,沖縄開発事業費(治山治水対策事業費),内閣府,内閣本府,治山治水対策事業費,公共事業関係費,堰堤維持費88.2% 治山事業費補助9.8% 国有林野内治山事業費0.7% 治水事業調査費0.6% 治水営繕宿舎費0.5% 海岸事業調査費0.3% 河川総合開発事業費補助0.0%
2015,281.8e3.0d8cd1.42,29908000000,沖縄開発事業費(道路整備事業費),内閣府,内閣本府,道路整備事業費,公共事業関係費,道路交通円滑化事業費54.4% 地域連携道路事業費26.4% 道路維持管理費14.9% 地域連携道路事業費補助3.0% 道路更新防災等対策事業費補助0.5% 道路更新防災対策事業費0.5% 道路維持費補助0.2% 道路調査費0.1% 道路整備営繕宿舎費0.1% 道路調査費補助0.0% 位置境界不明地域市町村道特別交付金0.0%
2015,281.8e3.0d8cd1.43,11941441000,沖縄開発事業費(港湾空港鉄道等整備事業費),内閣府,内閣本府,港湾空港鉄道等整備事業費,公共事業関係費,港湾改修費93.0% 港湾改修費補助6.6% 港湾営繕宿舎費0.2% 港湾作業船整備費0.1% 港湾事業調査費0.1%
2015,281.8e3.0d8cd1.44,5364000000,沖縄開発事業費(住宅都市環境整備事業費),内閣府,内閣本府,住宅都市環境整備事業費,公共事業関係費,交通事故重点対策道路事業費53.3% 道路交通安全施設等整備事業費22.7% 無電柱化推進事業費19.4% 沿道環境改善事業費4.5% 道路環境営繕宿舎費0.1%
2015,281.8e3.0d8cd1.45,7055683000,沖縄開発事業費(公園水道廃棄物処理等施設整備費),内閣府,内閣本府,公園水道廃棄物処理等施設整備費,公共事業関係費,水道施設整備費補助39.3% 国営公園維持管理費23.5% 国営公園整備費20.7% 循環型社会形成推進交付金16.5% 国営公園営繕宿舎費0.0% 廃棄物処理施設整備費補助0.0%
2015,281.8e3.0d8cd1.46,16062719000,沖縄開発事業費(農林水産基盤整備事業費),内閣府,内閣本府,農林水産基盤整備事業費,公共事業関係費,かんがい排水事業費36.2% 農業競争力強化基盤整備事業費補助29.7% 水産基盤整備事業費補助24.0% 農業生産基盤保全管理・整備事業費補助7.0% 森林環境保全整備事業費補助1.7% 農地等保全事業費補助0.6% 農業農村整備営繕宿舎費0.5% 国営造成施設管理費0.3% 農業生産基盤保全管理・整備事業調査費0.0% 総合農地防災事業費0.0%
2015,281.8e3.0d8cd1.47,18805000000,沖縄開発事業費(社会資本総合整備事業費),内閣府,内閣本府,社会資本総合整備事業費,公共事業関係費,社会資本整備総合交付金78.1% 防災・安全社会資本整備交付金21.9%
2015,281.8e3.3bc2c5.48,2572000000,沖縄北部連携促進特別振興対策特定開発事業推進費,内閣府,内閣本府,推進費等,公共事業関係費,(沖縄北部連携促進特別振興対策特定開発事業推進費)100.0%
2015,281.8e3.7e1533.95,4816546000,共生社会政策費(その他の事項経費),内閣府,内閣本府,その他の事項経費,その他の事項経費,地域子供の未来応援交付金49.8% 諸謝金25.5% 青年の船運航費15.8% 庁費4.0% 外国人招へい旅費2.8% 職員旅費0.7% 非常勤職員手当0.6% 情報処理業務庁費0.3% 委員等旅費0.3% 青年海外派遣旅費0.2%
2015,281.8e3.7e1533.04,0,共生社会政策費(介護給付費),内閣府,内閣本府,介護給付費,社会保障関係費,保育緊急確保事業費補助金0.0%
2015,281.8e3.6d813b.95,2725895000,栄典行政費,内閣府,内閣本府,その他の事項経費,その他の事項経費,褒賞品製造費98.7% 情報処理業務庁費1.0% 電子計算機等借料0.3%
2015,281.8e3.4f456b.95,654654000,男女共同参画社会形成促進費,内閣府,内閣本府,その他の事項経費,その他の事項経費,地域女性活躍推進交付金45.8% 諸謝金36.5% 庁費9.6% 職員旅費2.8% 情報処理業務庁費2.2% 非常勤職員手当1.6% 委員等旅費1.4% 委員手当0.1%
2015,281.8e3.6d0eff.95,135632000,食品安全政策費(その他の事項経費),内閣府,内閣本府,その他の事項経費,その他の事項経費,食品安全関係調査費48.6% 庁費26.2% 委員等旅費11.6% 職員旅費8.4% 外国人招へい旅費3.0% 諸謝金2.1% 委員手当0.1%
2015,281.8e3.6d0eff.13,194400000,食品安全政策費(科学技術振興費),内閣府,内閣本府,科学技術振興費,文教及び科学振興費,食品健康影響評価技術研究委託費100.0%
2015,281.8e3.0de493.95,89198000,公益法人制度適正運営推進費,内閣府,内閣本府,その他の事項経費,その他の事項経費,情報処理業務庁費48.7% 庁費33.3% 職員旅費9.0% 委員等旅費9.0%
2015,281.8e3.f0a47d.13,1909039000,経済社会総合研究所,内閣府,内閣本府,科学技術振興費,文教及び科学振興費,職員基本給35.6% 試験研究費22.2% 職員諸手当17.2% 経済調査等委託費6.3% 景気動向調査費5.7% 情報処理業務庁費5.1% 超過勤務手当2.0% 経済調査等地方公共団体委託費1.2% 短時間勤務職員給与1.2% 諸謝金0.9% 委員等旅費0.7% 職員旅費0.6% 非常勤職員手当0.5% 外国人招へい旅費0.3% 児童手当0.2% 在外研究員旅費0.2% 招へい外国人滞在費0.0%
2015,281.8e3.207ad8.95,866235000,迎賓施設運営費,内閣府,内閣本府,その他の事項経費,その他の事項経費,迎賓施設業務庁費96.1% 各所修繕3.8% 諸謝金0.1% 委員等旅費0.0%
2015,281.8e3.f459dc.46,54308000,沖縄農業生産基盤保全管理・整備事業調査諸費,内閣府,内閣本府,農林水産基盤整備事業費,公共事業関係費,庁費51.4% 職員旅費45.6% 委員等旅費1.9% 諸謝金1.0%
2015,281.8e3.78c91b.43,18692451000,沖縄空港整備事業費自動車安全特別会計へ繰入,内閣府,内閣本府,港湾空港鉄道等整備事業費,公共事業関係費,空港整備事業財源自動車安全特別会計へ繰入100.0%
2015,281.8e3.47c9b3.43,16609000000,航空機燃料税財源沖縄空港整備事業費自動車安全特別会計へ繰入,内閣府,内閣本府,港湾空港鉄道等整備事業費,公共事業関係費,航空機燃料税財源の自動車安全特別会計へ繰入100.0%
2015,281.8e3.065573.95,0,独立行政法人国立公文書館施設整備費,内閣府,内閣本府,その他の事項経費,その他の事項経費,独立行政法人国立公文書館施設整備費補助金0.0%
2015,281.8d3.8d3bbc.95,391462000,北方対策本部,内閣府,北方対策本部,その他の事項経費,その他の事項経費,北方地域旧漁業権者等貸付事業費補助金45.4% 職員基本給16.6% 庁費15.4% 職員諸手当8.5% 諸謝金7.7% 超過勤務手当2.0% 短時間勤務職員給与2.0% 職員旅費1.8% 委員等旅費0.6% 委員手当0.0%
2015,281.8d3.d10ffa.95,1209506000,独立行政法人北方領土問題対策協会運営費,内閣府,北方対策本部,その他の事項経費,その他の事項経費,独立行政法人北方領土問題対策協会一般業務勘定運営費交付金100.0%
2015,281.1a0.1a0e69.95,4103806000,子ども・子育て本部,内閣府,子ども・子育て本部,その他の事項経費,その他の事項経費,地域少子化対策重点推進交付金60.9% 結婚新生活支援事業費補助金26.6% 庁費3.2% 諸謝金3.1% 職員基本給2.6% 職員諸手当1.3% 情報処理業務庁費1.0% 超過勤務手当0.4% 職員旅費0.3% 非常勤職員手当0.3% 委員等旅費0.2% 委員手当0.1% 児童手当0.0%
2015,281.1a0.33cf3a.04,619997017000,子どものための教育・保育給付,内閣府,子ども・子育て本部,介護給付費,社会保障関係費,子どものための教育・保育給付費負担金97.1% 子どものための教育・保育給付費補助金2.6% 子どものための教育・保育事業費補助金0.3%
2015,281.1a0.cb1d3b.04,1270514030000,子ども・子育て支援年金特別会計へ繰入,内閣府,子ども・子育て本部,介護給付費,社会保障関係費,児童手当年金特別会計へ繰入92.8% 年金特別会計へ繰入3.8% 地域子ども・子育て支援事業年金特別会計へ繰入3.4%
2015,281.c07.c07c7f.95,566271000,国際平和協力本部,内閣府,国際平和協力本部,その他の事項経費,その他の事項経費,国際平和協力業務庁費41.6% 職員基本給20.7% 職員諸手当14.5% 庁費8.3% 国際平和協力業務旅費6.1% 非常勤職員手当5.4% 超過勤務手当2.3% 外国人招へい旅費0.3% 諸謝金0.3% 児童手当0.2% 委員等旅費0.2% 職員旅費0.1% 交際費0.0% 自動車重量税0.0%
